cloudcover,conditions,datetime,dew,feelslike,humidity,name,precip,precipprob,sealevelpressure,stations,temp,visibility,winddir,windspeed,holiday_proximity,AAC_energy
30,"Partially cloudy",2023-06-09T05:30:00,15.1,17.9,83.99,"41.829742371733346, 12.468582121891949",0,0,1013,"16242099999,16239099999,16224099999,LIRA",17.9,10,60,3.6,4.41123506359828e-07,48.9116
30,"Partially cloudy",2023-06-09T06:00:00,14.2,17.8,79.53,"41.829742371733346, 12.468582121891949",0,0,1013.1,"16242099999,16239099999,AT416,16224099999,LIRA",17.8,10,98,3.7,4.29496545132638e-07,37.9116
30,"Partially cloudy",2023-06-09T06:30:00,14.2,17.8,79.53,"41.829742371733346, 12.468582121891949",0,0,1013.1,"16242099999,16239099999,AT416,16224099999,LIRA",17.8,10,98,3.7,4.18213215730784e-07,26.9116
NaN,"Clear",2023-06-09T07:00:00,15.5,17.8,86.72,"41.829742371733346, 12.468582121891949",0,0,1013.8,"16242099999,16239099999,AT416,16224099999,16234099999",17.8,10,34,3.8,4.07262270837265e-07,125.2762
NaN,"Clear",2023-06-09T07:30:00,15.5,17.8,86.72,"41.829742371733346, 12.468582121891949",0,0,1013.8,"16242099999,16239099999,AT416,16224099999,16234099999",17.8,10,34,3.8,3.96632866578929e-07,159.9299
30,"Rain, Partially cloudy",2023-06-09T08:00:00,16.4,20.6,76.87,"41.829742371733346, 12.468582121891949",0.012,100,1013.8,"16242099999,16239099999,AT416,16224099999,16234099999",20.6,9.9,69,6.2,3.86314547143598e-07,205.1696
30,"Rain, Partially cloudy",2023-06-09T08:30:00,16.4,20.6,76.87,"41.829742371733346, 12.468582121891949",0.012,100,1013.8,"16242099999,16239099999,AT416,16224099999,16234099999",20.6,9.9,69,6.2,3.76297229502356e-07,302.7962
34.3,"Partially cloudy",2023-06-09T09:00:00,17.2,21.5,76.3,"41.829742371733346, 12.468582121891949",0,0,1014.1,"16242099999,16239099999,AT416,16224099999,16234099999",21.5,9.9,43,5.2,3.66571188796757e-07,344.8981
34.3,"Partially cloudy",2023-06-09T09:30:00,17.2,21.5,76.3,"41.829742371733346, 12.468582121891949",0,0,1014.1,"16242099999,16239099999,AT416,16224099999,16234099999",21.5,9.9,43,5.2,3.57127044826957e-07,430.9253
50,"Partially cloudy",2023-06-09T10:00:00,16.4,23.1,65.89,"41.829742371733346, 12.468582121891949",0,0,1013.8,"16242099999,16239099999,AT416,16224099999,16234099999",23.1,9.9,166,4.8,3.4795574860691e-07,352.2218
50,"Partially cloudy",2023-06-09T10:30:00,16.4,23.1,65.89,"41.829742371733346, 12.468582121891949",0,0,1013.8,"16242099999,16239099999,AT416,16224099999,16234099999",23.1,9.9,166,4.8,3.39048569499904e-07,475.5778
35.7,"Partially cloudy",2023-06-09T11:00:00,16.9,23.8,65.03,"41.829742371733346, 12.468582121891949",0,0,1014.1,"16242099999,16239099999,AT416,16224099999,16234099999",23.8,10,217,8.3,3.30397083335499e-07,437.7308
35.7,"Partially cloudy",2023-06-09T11:30:00,16.9,23.8,65.03,"41.829742371733346, 12.468582121891949",0,0,1014.1,"16242099999,16239099999,AT416,16224099999,16234099999",23.8,10,217,8.3,3.21993160562716e-07,333.2871
48.2,"Partially cloudy",2023-06-09T12:00:00,16.8,24.1,63.83,"41.829742371733346, 12.468582121891949",0,0,1014.1,"16242099999,16239099999,AT416,16224099999,16234099999",24.1,10,262,10.1,3.13828954910462e-07,235.0063
48.2,"Partially cloudy",2023-06-09T12:30:00,16.8,24.1,63.83,"41.829742371733346, 12.468582121891949",0,0,1014.1,"16242099999,16239099999,AT416,16224099999,16234099999",24.1,10,262,10.1,0.0416666666666661,174.5329
68.5,"Partially cloudy",2023-06-09T13:00:00,15.9,25.7,54.94,"41.829742371733346, 12.468582121891949",0,0,1014.1,"16242099999,16239099999,AT416,16224099999,16234099999",25.7,10,222,11.6,0.0833333333333339,243.4193
68.5,"Partially cloudy",2023-06-09T13:30:00,15.9,25.7,54.94,"41.829742371733346, 12.468582121891949",0,0,1014.1,"16242099999,16239099999,AT416,16224099999,16234099999",25.7,10,222,11.6,0.125,315.42
70.4,"Partially cloudy",2023-06-09T14:00:00,17.1,25.1,61.01,"41.829742371733346, 12.468582121891949",0,0,1013.7,"16242099999,16239099999,AT416,16224099999,16234099999",25.1,10,220,13.6,0.166666666666666,398.8408
70.4,"Partially cloudy",2023-06-09T14:30:00,17.1,25.1,61.01,"41.829742371733346, 12.468582121891949",0,0,1013.7,"16242099999,16239099999,AT416,16224099999,16234099999",25.1,10,220,13.6,0.208333333333334,291.1683
32.4,"Partially cloudy",2023-06-09T15:00:00,16.2,25.2,57.38,"41.829742371733346, 12.468582121891949",0,0,1013.1,"16242099999,16239099999,AT416,16224099999,16234099999",25.2,10,196,9.4,0.25,207.8747
32.4,"Partially cloudy",2023-06-09T15:30:00,16.2,25.2,57.38,"41.829742371733346, 12.468582121891949",0,0,1013.1,"16242099999,16239099999,AT416,16224099999,16234099999",25.2,10,196,9.4,0.291666666666666,132.9735
30,"Partially cloudy",2023-06-09T16:00:00,17.1,25.9,58.59,"41.829742371733346, 12.468582121891949",0,0,1012.7,"16242099999,16239099999,AT416,16224099999,16234099999",25.9,10,231,11.8,0.333333333333334,158.648
30,"Partially cloudy",2023-06-09T16:30:00,17.1,25.9,58.59,"41.829742371733346, 12.468582121891949",0,0,1012.7,"16242099999,16239099999,AT416,16224099999,16234099999",25.9,10,231,11.8,0.375,94.3556
46.1,"Partially cloudy",2023-06-09T17:00:00,17.1,24.3,64.42,"41.829742371733346, 12.468582121891949",0,0,1012.7,"16242099999,16239099999,AT416,16224099999,16234099999",24.3,10,226,19.7,0.416666666666666,248.1315
46.1,"Partially cloudy",2023-06-09T17:30:00,17.1,24.3,64.42,"41.829742371733346, 12.468582121891949",0,0,1012.7,"16242099999,16239099999,AT416,16224099999,16234099999",24.3,10,226,19.7,0.458333333333334,298.8749
31.8,"Partially cloudy",2023-06-09T18:00:00,18,23.5,71.41,"41.829742371733346, 12.468582121891949",0,0,1012.7,"16242099999,16239099999,AT416,16224099999,16234099999",23.5,10,219,18.4,0.5,162.8914
31.8,"Partially cloudy",2023-06-09T18:30:00,18,23.5,71.41,"41.829742371733346, 12.468582121891949",0,0,1012.7,"16242099999,16239099999,AT416,16224099999,16234099999",23.5,10,219,18.4,0.541666666666666,117.5019
31.8,"Partially cloudy",2023-06-09T19:00:00,17.7,23.3,70.63,"41.829742371733346, 12.468582121891949",0,0,1012.8,"16242099999,16239099999,AT416,16224099999,16234099999",23.3,10,227,15.2,0.583333333333334,195.6806
31.8,"Partially cloudy",2023-06-09T19:30:00,17.7,23.3,70.63,"41.829742371733346, 12.468582121891949",0,0,1012.8,"16242099999,16239099999,AT416,16224099999,16234099999",23.3,10,227,15.2,0.625,94.4929
30,"Partially cloudy",2023-06-09T20:00:00,18.1,22.3,76.87,"41.829742371733346, 12.468582121891949",0,0,1013.1,"16242099999,16239099999,AT416,16224099999,16234099999",22.3,10,220,10.7,0.666666666666666,50.8346
30,"Partially cloudy",2023-06-09T20:30:00,18.1,22.3,76.87,"41.829742371733346, 12.468582121891949",0,0,1013.1,"16242099999,16239099999,AT416,16224099999,16234099999",22.3,10,220,10.7,0.708333333333334,71.2646
26.9,"Partially cloudy",2023-06-09T21:00:00,18,21.2,82.11,"41.829742371733346, 12.468582121891949",0,0,1013.1,"16242099999,16239099999,AT416,16224099999,LIRA",21.2,10,231,5.9,0.75,19.6272
26.9,"Partially cloudy",2023-06-09T21:30:00,18,21.2,82.11,"41.829742371733346, 12.468582121891949",0,0,1013.1,"16242099999,16239099999,AT416,16224099999,LIRA",21.2,10,231,5.9,0.791666666666666,8.6272
50,"Partially cloudy",2023-06-09T22:00:00,17.2,21.1,78.69,"41.829742371733346, 12.468582121891949",0,0,1013.9,"16242099999,16239099999,16224099999,LIRA",21.1,10,230,3.6,0.833333333333334,18.0985
50,"Partially cloudy",2023-06-09T22:30:00,17.2,21.1,78.69,"41.829742371733346, 12.468582121891949",0,0,1013.9,"16242099999,16239099999,16224099999,LIRA",21.1,10,230,3.6,0.875,7.0985
30,"Partially cloudy",2023-06-09T23:00:00,18.1,21.1,83.14,"41.829742371733346, 12.468582121891949",0,0,1013.9,"16242099999,16239099999,16224099999,LIRA",21.1,10,220,3.6,0.916666666666666,0
30,"Partially cloudy",2023-06-09T23:30:00,18.1,21.1,83.14,"41.829742371733346, 12.468582121891949",0,0,1013.9,"16242099999,16239099999,16224099999,LIRA",21.1,10,220,3.6,0.958333333333334,0
50,"Partially cloudy",2023-06-10T00:00:00,17.2,21,79.18,"41.829742371733346, 12.468582121891949",0,0,1013.9,"16242099999,16239099999,16224099999,LIRA",21,10,240,3.6,1,0
50,"Partially cloudy",2023-06-10T00:30:00,17.2,21,79.18,"41.829742371733346, 12.468582121891949",0,0,1013.9,"16242099999,16239099999,16224099999,LIRA",21,10,240,3.6,1,0
44.8,"Partially cloudy",2023-06-10T01:00:00,18.1,20.9,83.8,"41.829742371733346, 12.468582121891949",0,0,1013.9,"16242099999,16239099999,16224099999,LIRA",20.9,10,329,3.6,1,65.5549
44.8,"Partially cloudy",2023-06-10T01:30:00,18.1,20.9,83.8,"41.829742371733346, 12.468582121891949",0,0,1013.9,"16242099999,16239099999,16224099999,LIRA",20.9,10,329,3.6,1,61.4818
14.4,"Rain",2023-06-10T02:00:00,19.8,20.8,94.22,"41.829742371733346, 12.468582121891949",1,100,1013.2,"16245099999,16242099999,16224099999",20.8,10,16,4.1,1,6.9269
14.4,"Rain",2023-06-10T02:30:00,19.8,20.8,94.22,"41.829742371733346, 12.468582121891949",1,100,1013.2,"16245099999,16242099999,16224099999",20.8,10,16,4.1,1,18.4131
44.8,"Partially cloudy",2023-06-10T03:00:00,19,20,93.97,"41.829742371733346, 12.468582121891949",0,0,1013,"16242099999,16239099999,16224099999,LIRA",20,10,33,7.3,1,7.4131
44.8,"Partially cloudy",2023-06-10T03:30:00,19,20,93.97,"41.829742371733346, 12.468582121891949",0,0,1013,"16242099999,16239099999,16224099999,LIRA",20,10,33,7.3,1,20.7426
26.6,"Partially cloudy",2023-06-10T04:00:00,18.1,19.9,88.98,"41.829742371733346, 12.468582121891949",0,0,1012.9,"16242099999,16239099999,16224099999,LIRA",19.9,10,67,9.3,1,0
26.6,"Partially cloudy",2023-06-10T04:30:00,18.1,19.9,88.98,"41.829742371733346, 12.468582121891949",0,0,1012.9,"16242099999,16239099999,16224099999,LIRA",19.9,10,67,9.3,1,0
NaN,"Clear",2023-06-10T05:00:00,18,19,93.93,"41.829742371733346, 12.468582121891949",0,0,1012.1,"16242099999,16239099999,16224099999,LIRA",19,10,16,5.5,1,0
NaN,"Clear",2023-06-10T05:30:00,18,19,93.93,"41.829742371733346, 12.468582121891949",0,0,1012.1,"16242099999,16239099999,16224099999,LIRA",19,10,16,5.5,1,48.8678
NaN,"Clear",2023-06-10T06:00:00,18,19,93.77,"41.829742371733346, 12.468582121891949",0,0,1012.1,"16242099999,16239099999,AT416,16224099999,LIRA",19,10,20,6.9,1,37.8678
NaN,"Clear",2023-06-10T06:30:00,18,19,93.77,"41.829742371733346, 12.468582121891949",0,0,1012.1,"16242099999,16239099999,AT416,16224099999,LIRA",19,10,20,6.9,1,77.444
50,"Partially cloudy",2023-06-10T07:00:00,17.1,19,88.75,"41.829742371733346, 12.468582121891949",0,0,1012.1,"16242099999,16239099999,AT416,16224099999,LIRA",19,10,36,7.1,1,102.2714
50,"Partially cloudy",2023-06-10T07:30:00,17.1,19,88.75,"41.829742371733346, 12.468582121891949",0,0,1012.1,"16242099999,16239099999,AT416,16224099999,LIRA",19,10,36,7.1,1,117.3129
50,"Rain, Partially cloudy",2023-06-10T08:00:00,17.2,20,84.22,"41.829742371733346, 12.468582121891949",0.548,100,1012.1,"16242099999,16239099999,AT416,16224099999,LIRA",20,10,6,7.2,1,199.806
50,"Rain, Partially cloudy",2023-06-10T08:30:00,17.2,20,84.22,"41.829742371733346, 12.468582121891949",0.548,100,1012.1,"16242099999,16239099999,AT416,16224099999,LIRA",20,10,6,7.2,1,168.3173
NaN,"Clear",2023-06-10T09:00:00,17.2,21.1,78.3,"41.829742371733346, 12.468582121891949",0,0,1012.1,"16242099999,16239099999,AT416,16224099999,LIRA",21.1,10,20,5.2,1,132.075
NaN,"Clear",2023-06-10T09:30:00,17.2,21.1,78.3,"41.829742371733346, 12.468582121891949",0,0,1012.1,"16242099999,16239099999,AT416,16224099999,LIRA",21.1,10,20,5.2,1,229.2222
30,"Partially cloudy",2023-06-10T10:00:00,16,22.2,67.94,"41.829742371733346, 12.468582121891949",0,0,1012.9,"16242099999,16239099999,AT416,16224099999,LIRA",22.2,10,328,9.1,1,218.2869
30,"Partially cloudy",2023-06-10T10:30:00,16,22.2,67.94,"41.829742371733346, 12.468582121891949",0,0,1012.9,"16242099999,16239099999,AT416,16224099999,LIRA",22.2,10,328,9.1,1,213.6391
50,"Partially cloudy",2023-06-10T11:00:00,16.9,24,64.41,"41.829742371733346, 12.468582121891949",0,0,1012.9,"16242099999,16239099999,AT416,16224099999,LIRA",24,10,280,4.7,1,186.601
50,"Partially cloudy",2023-06-10T11:30:00,16.9,24,64.41,"41.829742371733346, 12.468582121891949",0,0,1012.9,"16242099999,16239099999,AT416,16224099999,LIRA",24,10,280,4.7,1,235.0444
27.3,"Partially cloudy",2023-06-10T12:00:00,15.3,24.1,58.22,"41.829742371733346, 12.468582121891949",0,0,1012.9,"16242099999,16239099999,AT416,16224099999,LIRA",24.1,10,285,9.8,1,254.6691
27.3,"Partially cloudy",2023-06-10T12:30:00,15.3,24.1,58.22,"41.829742371733346, 12.468582121891949",0,0,1012.9,"16242099999,16239099999,AT416,16224099999,LIRA",24.1,10,285,9.8,1,280.1747
50,"Partially cloudy",2023-06-10T13:00:00,15.4,25.8,52.47,"41.829742371733346, 12.468582121891949",0,0,1012.1,"16242099999,16239099999,AT416,16224099999,LIRA",25.8,10,246,5.4,1,279.3853
50,"Partially cloudy",2023-06-10T13:30:00,15.4,25.8,52.47,"41.829742371733346, 12.468582121891949",0,0,1012.1,"16242099999,16239099999,AT416,16224099999,LIRA",25.8,10,246,5.4,1,242.191
50,"Partially cloudy",2023-06-10T14:00:00,16.2,27.3,52.52,"41.829742371733346, 12.468582121891949",0,0,1011.9,"16242099999,16239099999,AT416,16224099999,LIRA",26.7,10,277,13.3,1,225.7843
50,"Partially cloudy",2023-06-10T14:30:00,16.2,27.3,52.52,"41.829742371733346, 12.468582121891949",0,0,1011.9,"16242099999,16239099999,AT416,16224099999,LIRA",26.7,10,277,13.3,1,163.8859
49.4,"Partially cloudy",2023-06-10T15:00:00,16.3,27.3,52.76,"41.829742371733346, 12.468582121891949",0,0,1011,"16242099999,16239099999,AT416,16224099999,LIRA",26.7,10,250,13.3,1,255.3461
49.4,"Partially cloudy",2023-06-10T15:30:00,16.3,27.3,52.76,"41.829742371733346, 12.468582121891949",0,0,1011,"16242099999,16239099999,AT416,16224099999,LIRA",26.7,10,250,13.3,1,199.5001
48,"Partially cloudy",2023-06-10T16:00:00,15.4,27.2,49.91,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",26.8,10,285,13.7,1,130.6877
48,"Partially cloudy",2023-06-10T16:30:00,15.4,27.2,49.91,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",26.8,10,285,13.7,1,119.1488
26.7,"Partially cloudy",2023-06-10T17:00:00,17.2,25.9,58.81,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",25.9,10,278,17.1,1,112.7998
26.7,"Partially cloudy",2023-06-10T17:30:00,17.2,25.9,58.81,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",25.9,10,278,17.1,1,267.1291
26.7,"Partially cloudy",2023-06-10T18:00:00,17.2,24.9,62.32,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",24.9,10,263,16.5,1,240.6809
26.7,"Partially cloudy",2023-06-10T18:30:00,17.2,24.9,62.32,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",24.9,10,263,16.5,1,252.4196
26.7,"Partially cloudy",2023-06-10T19:00:00,17.2,24.9,62.42,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",24.9,10,264,14.7,1,293.9657
26.7,"Partially cloudy",2023-06-10T19:30:00,17.2,24.9,62.42,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",24.9,10,264,14.7,1,207.6803
26.7,"Partially cloudy",2023-06-10T20:00:00,17.2,23.9,66.27,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",23.9,10,262,13.1,1,150.2146
26.7,"Partially cloudy",2023-06-10T20:30:00,17.2,23.9,66.27,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",23.9,10,262,13.1,1,84.2146
26.6,"Partially cloudy",2023-06-10T21:00:00,18.1,22,78.55,"41.829742371733346, 12.468582121891949",0,0,1011.1,"16242099999,16239099999,AT416,16224099999,LIRA",22,10,254,7.7,1,44.6332
26.6,"Partially cloudy",2023-06-10T21:30:00,18.1,22,78.55,"41.829742371733346, 12.468582121891949",0,0,1011.1,"16242099999,16239099999,AT416,16224099999,LIRA",22,10,254,7.7,1,32.327
NaN,"Clear",2023-06-10T22:00:00,18,21.1,82.86,"41.829742371733346, 12.468582121891949",0,0,1011.1,"16242099999,16239099999,16224099999,LIRA",21.1,10,246,5.5,1,24.8362
NaN,"Clear",2023-06-10T22:30:00,18,21.1,82.86,"41.829742371733346, 12.468582121891949",0,0,1011.1,"16242099999,16239099999,16224099999,LIRA",21.1,10,246,5.5,1,3.5092
NaN,"Clear",2023-06-10T23:00:00,18,20.9,83.51,"41.829742371733346, 12.468582121891949",0,0,1011.9,"16242099999,16239099999,16224099999,LIRA",20.9,10,236,5.6,1,0
NaN,"Clear",2023-06-10T23:30:00,18,20.9,83.51,"41.829742371733346, 12.468582121891949",0,0,1011.9,"16242099999,16239099999,16224099999,LIRA",20.9,10,236,5.6,1,0
NaN,"Clear",2023-06-11T00:00:00,18.2,21,83.66,"41.829742371733346, 12.468582121891949",0,0,1011.9,"16242099999,16239099999,16224099999,LIRA",21,10,202,7.5,1,20.4852
NaN,"Clear",2023-06-11T00:30:00,18.2,21,83.66,"41.829742371733346, 12.468582121891949",0,0,1011.9,"16242099999,16239099999,16224099999,LIRA",21,10,202,7.5,1,9.4852
NaN,"Clear",2023-06-11T01:00:00,18.1,20.8,84.17,"41.829742371733346, 12.468582121891949",0,0,1011.9,"16242099999,16239099999,16224099999,LIRA",20.8,10,207,5.4,1,18.2987
NaN,"Clear",2023-06-11T01:30:00,18.1,20.8,84.17,"41.829742371733346, 12.468582121891949",0,0,1011.9,"16242099999,16239099999,16224099999,LIRA",20.8,10,207,5.4,1,118.821
NaN,"Clear",2023-06-11T02:00:00,18,20.7,84.16,"41.829742371733346, 12.468582121891949",0,0,1011.1,"16242099999,16239099999,16224099999,LIRA",20.7,10,226,3.8,1,78.5223
NaN,"Clear",2023-06-11T02:30:00,18,20.7,84.16,"41.829742371733346, 12.468582121891949",0,0,1011.1,"16242099999,16239099999,16224099999,LIRA",20.7,10,226,3.8,1,50.1102
50,"Partially cloudy",2023-06-11T03:00:00,18.2,20,89.4,"41.829742371733346, 12.468582121891949",0,0,1011.1,"16245099999,16242099999,16239099999,16224099999",20,10,360,3.9,1,28.1102
50,"Partially cloudy",2023-06-11T03:30:00,18.2,20,89.4,"41.829742371733346, 12.468582121891949",0,0,1011.1,"16245099999,16242099999,16239099999,16224099999",20,10,360,3.9,1,6.1102
NaN,"Clear",2023-06-11T04:00:00,17,18.9,88.74,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,16224099999,LIRA",18.9,10,340,5.2,1,0
NaN,"Clear",2023-06-11T04:30:00,17,18.9,88.74,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,16224099999,LIRA",18.9,10,340,5.2,1,0
NaN,"Clear",2023-06-11T05:00:00,16.9,18.8,88.88,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,16224099999,LIRA",18.8,10,358,5.4,1,0
NaN,"Clear",2023-06-11T05:30:00,16.9,18.8,88.88,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,16224099999,LIRA",18.8,10,358,5.4,1,48.8897
NaN,"Clear",2023-06-11T06:00:00,16.1,18,88.82,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",18,10,31,7.5,1,56.9592
NaN,"Clear",2023-06-11T06:30:00,16.1,18,88.82,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",18,10,31,7.5,1,34.9592
NaN,"Clear",2023-06-11T07:00:00,16.2,19,83.97,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",19,10,20,5,1,51.3003
NaN,"Clear",2023-06-11T07:30:00,16.2,19,83.97,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",19,10,20,5,1,29.3003
NaN,"Clear",2023-06-11T08:00:00,16.2,20.2,77.93,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",20.2,10,25,8.9,1,13.4106
NaN,"Clear",2023-06-11T08:30:00,16.2,20.2,77.93,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",20.2,10,25,8.9,1,70.1469
NaN,"Clear",2023-06-11T09:00:00,17.1,22.1,73.43,"41.829742371733346, 12.468582121891949",0,0,1011,"16242099999,16239099999,AT416,16224099999,LIRA",22.1,10,31,9.1,1,113.2966
NaN,"Clear",2023-06-11T09:30:00,17.1,22.1,73.43,"41.829742371733346, 12.468582121891949",0,0,1011,"16242099999,16239099999,AT416,16224099999,LIRA",22.1,10,31,9.1,1,134.7475
NaN,"Clear",2023-06-11T10:00:00,17.1,23.2,68.69,"41.829742371733346, 12.468582121891949",0,0,1011,"16242099999,16239099999,AT416,16224099999,LIRA",23.2,10,2,7.6,1,243.1646
NaN,"Clear",2023-06-11T10:30:00,17.1,23.2,68.69,"41.829742371733346, 12.468582121891949",0,0,1011,"16242099999,16239099999,AT416,16224099999,LIRA",23.2,10,2,7.6,1,180.5701
26.6,"Partially cloudy",2023-06-11T11:00:00,17.1,24.2,64.67,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",24.2,10,360,11.4,1,327.1322
26.6,"Partially cloudy",2023-06-11T11:30:00,17.1,24.2,64.67,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",24.2,10,360,11.4,1,238.2203
50,"Partially cloudy",2023-06-11T12:00:00,16.3,25.7,56.07,"41.829742371733346, 12.468582121891949",0,0,1011,"16242099999,16239099999,AT416,16224099999,LIRA",25.7,10,316,9.8,1,211.5339
50,"Partially cloudy",2023-06-11T12:30:00,16.3,25.7,56.07,"41.829742371733346, 12.468582121891949",0,0,1011,"16242099999,16239099999,AT416,16224099999,LIRA",25.7,10,316,9.8,1,184.3234
47.9,"Partially cloudy",2023-06-11T13:00:00,17.2,26,58.57,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",26,10,269,18.2,1,118.3234
47.9,"Partially cloudy",2023-06-11T13:30:00,17.2,26,58.57,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",26,10,269,18.2,1,76.9118
47.9,"Rain, Partially cloudy",2023-06-11T14:00:00,17.2,27.5,55.96,"41.829742371733346, 12.468582121891949",0.013,100,1010.1,"16242099999,16239099999,AT416,16224099999,LIRA",26.7,10,290,15.7,1,44.4758
47.9,"Rain, Partially cloudy",2023-06-11T14:30:00,17.2,27.5,55.96,"41.829742371733346, 12.468582121891949",0.013,100,1010.1,"16242099999,16239099999,AT416,16224099999,LIRA",26.7,10,290,15.7,1,105.5022
88.6,"Partially cloudy",2023-06-11T15:00:00,18.1,27.8,58.78,"41.829742371733346, 12.468582121891949",0,0,1010.1,"16242099999,16239099999,AT416,16224099999,LIRA",26.9,10,279,18.6,1,131.4557
88.6,"Partially cloudy",2023-06-11T15:30:00,18.1,27.8,58.78,"41.829742371733346, 12.468582121891949",0,0,1010.1,"16242099999,16239099999,AT416,16224099999,LIRA",26.9,10,279,18.6,1,107.2545
50,"Partially cloudy",2023-06-11T16:00:00,18,27.8,58.4,"41.829742371733346, 12.468582121891949",0,0,1010,"16242099999,16239099999,AT416,16224099999,LIRA",26.8,10,254,21.1,1,201.0257
50,"Partially cloudy",2023-06-11T16:30:00,18,27.8,58.4,"41.829742371733346, 12.468582121891949",0,0,1010,"16242099999,16239099999,AT416,16224099999,LIRA",26.8,10,254,21.1,1,135.7022
50,"Partially cloudy",2023-06-11T17:00:00,18.2,25.9,62.54,"41.829742371733346, 12.468582121891949",0,0,1010,"16242099999,16239099999,AT416,16224099999,LIRA",25.9,10,245,21.2,1,161.8418
50,"Partially cloudy",2023-06-11T17:30:00,18.2,25.9,62.54,"41.829742371733346, 12.468582121891949",0,0,1010,"16242099999,16239099999,AT416,16224099999,LIRA",25.9,10,245,21.2,1,89.0273
50,"Partially cloudy",2023-06-11T18:00:00,18.2,25.9,62.54,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,AT416,16224099999,LIRA",25.9,10,272,21.2,1,42.6497
50,"Partially cloudy",2023-06-11T18:30:00,18.2,25.9,62.54,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,AT416,16224099999,LIRA",25.9,10,272,21.2,1,111.9608
88.6,"Partially cloudy",2023-06-11T19:00:00,15.5,23.2,61.95,"41.829742371733346, 12.468582121891949",0,0,1010.8,"16242099999,16239099999,AT416,16224099999,LIRA",23.2,10,87,28.2,1,103.3196
88.6,"Partially cloudy",2023-06-11T19:30:00,15.5,23.2,61.95,"41.829742371733346, 12.468582121891949",0,0,1010.8,"16242099999,16239099999,AT416,16224099999,LIRA",23.2,10,87,28.2,1,61.6772
84.6,"Rain, Partially cloudy",2023-06-11T20:00:00,16.4,20.5,77.44,"41.829742371733346, 12.468582121891949",1.369,100,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",20.5,10,69,6.4,1,150.3117
84.6,"Rain, Partially cloudy",2023-06-11T20:30:00,16.4,20.5,77.44,"41.829742371733346, 12.468582121891949",1.369,100,1010.9,"16242099999,16239099999,AT416,16224099999,LIRA",20.5,10,69,6.4,1,139.6492
88.8,"Partially cloudy",2023-06-11T21:00:00,17.1,20.3,81.72,"41.829742371733346, 12.468582121891949",0,0,1011,"16242099999,16239099999,AT416,16224099999,LIRA",20.3,10,63,8.7,1,107.3213
88.8,"Partially cloudy",2023-06-11T21:30:00,17.1,20.3,81.72,"41.829742371733346, 12.468582121891949",0,0,1011,"16242099999,16239099999,AT416,16224099999,LIRA",20.3,10,63,8.7,1,36.8696
26.6,"Partially cloudy",2023-06-11T22:00:00,17.2,20.2,82.89,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,16224099999,LIRA",20.2,10,129,11.3,1,0
