cloudcover,conditions,datetime,dew,feelslike,humidity,name,precip,precipprob,sealevelpressure,stations,temp,visibility,winddir,windspeed,holiday_proximity,AAC_energy
50,"Partially cloudy",2023-06-14T07:30:00,16.9,17.9,93.52,"41.829742371733346, 12.468582121891949",0,0,1009.8,"16242099999,16239099999,AT416,16224099999,16234099999",17.9,10,100,3.5,3.7284752167722e-09,269.5497
45.7,"Rain, Partially cloudy",2023-06-14T08:00:00,17.8,19.6,89.16,"41.829742371733346, 12.468582121891949",0.091,100,1009.8,"16242099999,16239099999,AT416,16224099999,16234099999",19.6,10,80,4.6,3.67399617488183e-09,431.7324
45.7,"Rain, Partially cloudy",2023-06-14T08:30:00,17.8,19.6,89.16,"41.829742371733346, 12.468582121891949",0.091,100,1009.8,"16242099999,16239099999,AT416,16224099999,16234099999",19.6,10,80,4.6,3.62041102898482e-09,472.9697
50,"Partially cloudy",2023-06-14T09:00:00,17.8,21.1,81.37,"41.829742371733346, 12.468582121891949",0,0,1009.8,"16242099999,16239099999,AT416,16224099999,16234099999",21.1,10,27,6.4,3.5677035113938e-09,316.0336
50,"Partially cloudy",2023-06-14T09:30:00,17.8,21.1,81.37,"41.829742371733346, 12.468582121891949",0,0,1009.8,"16242099999,16239099999,AT416,16224099999,16234099999",21.1,10,27,6.4,3.51585768036075e-09,400.4914
43.7,"Partially cloudy",2023-06-14T10:00:00,18.6,23.7,73.3,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,AT416,16224099999,16234099999",23.7,10,97,4.8,3.46485791208483e-09,365.9702
43.7,"Partially cloudy",2023-06-14T10:30:00,18.6,23.7,73.3,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,AT416,16224099999,16234099999",23.7,10,97,4.8,3.41468889297314e-09,373.1409
74.9,"Partially cloudy",2023-06-14T11:00:00,18.3,23.8,71.61,"41.829742371733346, 12.468582121891949",0,0,1010.1,"16242099999,16239099999,AT416,16224099999,16234099999",23.8,10,197,6.7,3.36533561460685e-09,360.1818
74.9,"Partially cloudy",2023-06-14T11:30:00,18.3,23.8,71.61,"41.829742371733346, 12.468582121891949",0,0,1010.1,"16242099999,16239099999,AT416,16224099999,16234099999",23.8,10,197,6.7,3.31678336628011e-09,356.9452
74.9,"Partially cloudy",2023-06-14T12:00:00,17.9,24.8,65.61,"41.829742371733346, 12.468582121891949",0,0,1009.8,"16242099999,16239099999,AT416,16224099999,16234099999",24.8,10,193,10.1,3.2690177277752e-09,325.5069
74.9,"Partially cloudy",2023-06-14T12:30:00,17.9,24.8,65.61,"41.829742371733346, 12.468582121891949",0,0,1009.8,"16242099999,16239099999,AT416,16224099999,16234099999",24.8,10,193,10.1,3.22202456470898e-09,284.9864
77.3,"Partially cloudy",2023-06-14T13:00:00,17.9,24.5,66.73,"41.829742371733346, 12.468582121891949",0,0,1009.2,"16242099999,16239099999,AT416,16224099999,16234099999",24.5,9.6,184,19.2,3.17579002156479e-09,276.082
77.3,"Partially cloudy",2023-06-14T13:30:00,17.9,24.5,66.73,"41.829742371733346, 12.468582121891949",0,0,1009.2,"16242099999,16239099999,AT416,16224099999,16234099999",24.5,9.6,184,19.2,3.13030051494481e-09,290.6637
76.5,"Rain, Partially cloudy",2023-06-14T14:00:00,18.6,23.9,72.3,"41.829742371733346, 12.468582121891949",1.488,100,1009.1,"16242099999,16239099999,AT416,16224099999,16234099999",23.9,9.6,171,18.9,3.08554272926733e-09,305.7525
76.5,"Rain, Partially cloudy",2023-06-14T14:30:00,18.6,23.9,72.3,"41.829742371733346, 12.468582121891949",1.488,100,1009.1,"16242099999,16239099999,AT416,16224099999,16234099999",23.9,9.6,171,18.9,3.04150361025623e-09,370.9939
77.3,"Partially cloudy",2023-06-14T15:00:00,17.7,24.1,67.42,"41.829742371733346, 12.468582121891949",0,0,1009.2,"16242099999,16239099999,AT416,16224099999,16234099999",24.1,9.5,69,19,2.99817035863652e-09,268.4573
77.3,"Partially cloudy",2023-06-14T15:30:00,17.7,24.1,67.42,"41.829742371733346, 12.468582121891949",0,0,1009.2,"16242099999,16239099999,AT416,16224099999,16234099999",24.1,9.5,69,19,2.95553042615509e-09,245.0855
77.3,"Partially cloudy",2023-06-14T16:00:00,18.4,21.4,83.13,"41.829742371733346, 12.468582121891949",0,0,1009.8,"16242099999,16239099999,AT416,16224099999,16234099999",21.4,9.5,291,14.8,2.91357150949532e-09,184.2181
77.3,"Partially cloudy",2023-06-14T16:30:00,18.4,21.4,83.13,"41.829742371733346, 12.468582121891949",0,0,1009.8,"16242099999,16239099999,AT416,16224099999,16234099999",21.4,9.5,291,14.8,2.87228154438411e-09,90.4963
88.8,"Partially cloudy",2023-06-14T17:00:00,17.8,20.9,82.6,"41.829742371733346, 12.468582121891949",0,0,1010,"16242099999,16239099999,AT416,16224099999,LIRA",20.9,9.8,30,16.5,2.83164870191125e-09,56.3732
88.8,"Partially cloudy",2023-06-14T17:30:00,17.8,20.9,82.6,"41.829742371733346, 12.468582121891949",0,0,1010,"16242099999,16239099999,AT416,16224099999,LIRA",20.9,9.8,30,16.5,2.79166138283895e-09,49.7386
74.9,"Partially cloudy",2023-06-14T18:00:00,17.8,20.9,82.6,"41.829742371733346, 12.468582121891949",0,0,1009.8,"16242099999,16239099999,AT416,16224099999,16234099999",20.9,9.6,54,14.6,2.7523082120913e-09,185.473
74.9,"Partially cloudy",2023-06-14T18:30:00,17.8,20.9,82.6,"41.829742371733346, 12.468582121891949",0,0,1009.8,"16242099999,16239099999,AT416,16224099999,16234099999",20.9,9.6,54,14.6,2.71357803534923e-09,183.6231
77.3,"Partially cloudy",2023-06-14T19:00:00,17,20.2,82.03,"41.829742371733346, 12.468582121891949",0,0,1009.2,"16242099999,16239099999,AT416,16224099999,16234099999",20.2,9.2,26,14.6,2.67545991372719e-09,205.1845
77.3,"Partially cloudy",2023-06-14T19:30:00,17,20.2,82.03,"41.829742371733346, 12.468582121891949",0,0,1009.2,"16242099999,16239099999,AT416,16224099999,16234099999",20.2,9.2,26,14.6,2.63794311861811e-09,230.7939
47.9,"Rain, Partially cloudy",2023-06-14T20:00:00,17,19.9,83.19,"41.829742371733346, 12.468582121891949",0.843,100,1009.2,"16242099999,16239099999,AT416,16224099999,16234099999",19.9,9.8,33,12.5,2.60101712854281e-09,148.9196
47.9,"Rain, Partially cloudy",2023-06-14T20:30:00,17,19.9,83.19,"41.829742371733346, 12.468582121891949",0.843,100,1009.2,"16242099999,16239099999,AT416,16224099999,16234099999",19.9,9.8,33,12.5,2.56467162416806e-09,54.2912
47.9,"Partially cloudy",2023-06-14T21:00:00,16.9,19.1,87.07,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,AT416,16224099999,LIRA",19.1,10,356,9.5,2.52889648348229e-09,57.356
47.9,"Partially cloudy",2023-06-14T21:30:00,16.9,19.1,87.07,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,AT416,16224099999,LIRA",19.1,10,356,9.5,2.49368177887987e-09,35.356
26.6,"Partially cloudy",2023-06-14T22:00:00,17,19,88.18,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,16224099999,LIRA",19,10,32,9.1,2.45901777249689e-09,12.0196
26.6,"Partially cloudy",2023-06-14T22:30:00,17,19,88.18,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,16224099999,LIRA",19,10,32,9.1,2.42489491169449e-09,17.9126
26.6,"Partially cloudy",2023-06-14T23:00:00,17,19,88.18,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,16224099999,LIRA",19,10,23,5.8,2.3913038263602e-09,6.9126
26.6,"Partially cloudy",2023-06-14T23:30:00,17,19,88.18,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,16224099999,LIRA",19,10,23,5.8,2.35823532453939e-09,0
NaN,"Clear",2023-06-15T00:00:00,16.9,19,88.03,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,16224099999,LIRA",19,10,48,8.7,2.32568038820499e-09,0
NaN,"Clear",2023-06-15T00:30:00,16.9,19,88.03,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,16224099999,LIRA",19,10,48,8.7,2.29363017075932e-09,17.5364
NaN,"Clear",2023-06-15T01:00:00,17,18.1,93.13,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,16224099999,LIRA",18.1,10,354,5.6,2.26207599294095e-09,121.5193
NaN,"Clear",2023-06-15T01:30:00,17,18.1,93.13,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,16224099999,LIRA",18.1,10,354,5.6,2.23100933886099e-09,99.4651
NaN,"Clear",2023-06-15T02:00:00,17,18.1,93.13,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,16224099999,LIRA",18.1,10,43,5.9,2.20042185369036e-09,80.6038
NaN,"Clear",2023-06-15T02:30:00,17,18.1,93.13,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,16224099999,LIRA",18.1,10,43,5.9,2.17030533982308e-09,41.1216
50,"Partially cloudy",2023-06-15T03:00:00,17,18.1,93.13,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,16224099999,LIRA",18.1,10,21,5.3,2.14065175316098e-09,10.2799
50,"Partially cloudy",2023-06-15T03:30:00,17,18.1,93.13,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,16224099999,LIRA",18.1,10,21,5.3,2.11145320097234e-09,0
50,"Partially cloudy",2023-06-15T04:00:00,17,18.6,90.25,"41.829742371733346, 12.468582121891949",0,0,1009.1,"16245099999,16242099999,16239099999,16224099999",18.6,10,30,9.2,2.0827019382942e-09,0
50,"Partially cloudy",2023-06-15T04:30:00,17,18.6,90.25,"41.829742371733346, 12.468582121891949",0,0,1009.1,"16245099999,16242099999,16239099999,16224099999",18.6,10,30,9.2,2.05439036444858e-09,0
NaN,"Clear",2023-06-15T05:00:00,17.1,18,94.32,"41.829742371733346, 12.468582121891949",0,0,1008.9,"16242099999,16239099999,16224099999,LIRA",18,10,70,8.9,2.02651102105958e-09,0
NaN,"Clear",2023-06-15T05:30:00,17.1,18,94.32,"41.829742371733346, 12.468582121891949",0,0,1008.9,"16242099999,16239099999,16224099999,LIRA",18,10,70,8.9,1.99905658867853e-09,0
NaN,"Clear",2023-06-15T06:00:00,17,18,93.72,"41.829742371733346, 12.468582121891949",0,0,1009.1,"16242099999,16239099999,AT416,16224099999,LIRA",18,10,22,10.4,1.97201988351606e-09,15.1241
NaN,"Clear",2023-06-15T06:30:00,17,18,93.72,"41.829742371733346, 12.468582121891949",0,0,1009.1,"16242099999,16239099999,AT416,16224099999,LIRA",18,10,22,10.4,1.94539385560572e-09,65.1364
84.9,"Partially cloudy",2023-06-15T07:00:00,17,18,94.32,"41.829742371733346, 12.468582121891949",0,0,1009.2,"16242099999,16239099999,AT416,16224099999,16234099999",18,10,24,6.9,1.91917158563706e-09,128.3133
84.9,"Partially cloudy",2023-06-15T07:30:00,17,18,94.32,"41.829742371733346, 12.468582121891949",0,0,1009.2,"16242099999,16239099999,AT416,16224099999,16234099999",18,10,24,6.9,1.89334628188893e-09,325.9609
47.4,"Rain, Partially cloudy",2023-06-15T08:00:00,17.1,18.9,89.45,"41.829742371733346, 12.468582121891949",0.154,100,1009.8,"16242099999,16239099999,AT416,16224099999,16234099999",18.9,10,21,10.7,1.86791127852874e-09,317.2263
47.4,"Rain, Partially cloudy",2023-06-15T08:30:00,17.1,18.9,89.45,"41.829742371733346, 12.468582121891949",0.154,100,1009.8,"16242099999,16239099999,AT416,16224099999,16234099999",18.9,10,21,10.7,1.84286003263944e-09,351.8517
30,"Partially cloudy",2023-06-15T09:00:00,17.5,20.3,84.19,"41.829742371733346, 12.468582121891949",0,0,1010.1,"16242099999,16239099999,AT416,16224099999,16234099999",20.3,10,11,8.9,1.81818612134068e-09,358.6988
30,"Partially cloudy",2023-06-15T09:30:00,17.5,20.3,84.19,"41.829742371733346, 12.468582121891949",0,0,1010.1,"16242099999,16239099999,AT416,16224099999,16234099999",20.3,10,11,8.9,1.79388324021354e-09,289.5783
30,"Partially cloudy",2023-06-15T10:00:00,16.9,21.5,75.07,"41.829742371733346, 12.468582121891949",0,0,1009.8,"16242099999,16239099999,AT416,16224099999,16234099999",21.5,10,357,10.9,1.76994520050854e-09,372.6979
30,"Partially cloudy",2023-06-15T10:30:00,16.9,21.5,75.07,"41.829742371733346, 12.468582121891949",0,0,1009.8,"16242099999,16239099999,AT416,16224099999,16234099999",21.5,10,357,10.9,1.74636592644209e-09,374.2783
28.9,"Partially cloudy",2023-06-15T11:00:00,16.6,23.3,66.1,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16245099999,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",23.3,10,34,10.4,1.72313945373737e-09,504.1453
28.9,"Partially cloudy",2023-06-15T11:30:00,16.6,23.3,66.1,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16245099999,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",23.3,10,34,10.4,1.70025992700143e-09,365.8246
29.7,"Partially cloudy",2023-06-15T12:00:00,17.1,24.2,64.41,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16245099999,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",24.2,10,311,5.1,1.67772159718525e-09,277.924
29.7,"Partially cloudy",2023-06-15T12:30:00,17.1,24.2,64.41,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16245099999,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",24.2,10,311,5.1,1.65551882023227e-09,294.5961
47.7,"Partially cloudy",2023-06-15T13:00:00,15.9,24.5,58.56,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16245099999,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",24.5,10,321,10.7,1.63364605461326e-09,209.793
47.7,"Partially cloudy",2023-06-15T13:30:00,15.9,24.5,58.56,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16245099999,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",24.5,10,321,10.7,1.6120978589394e-09,190.3247
47.9,"Partially cloudy",2023-06-15T14:00:00,16.1,25.9,54.77,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,AT416,LIRA",25.9,10,297,10.7,1.59086889071034e-09,114.8979
47.9,"Partially cloudy",2023-06-15T14:30:00,16.1,25.9,54.77,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,AT416,LIRA",25.9,10,297,10.7,1.56995390399662e-09,184.256
88,"Partially cloudy",2023-06-15T15:00:00,18,24,69.15,"41.829742371733346, 12.468582121891949",NaN,0,1010,"AT416,LIRA",24,10,180,20.5,1.5493477471957e-09,165.2994
88,"Partially cloudy",2023-06-15T15:30:00,18,24,69.15,"41.829742371733346, 12.468582121891949",NaN,0,1010,"AT416,LIRA",24,10,180,20.5,1.52904536187218e-09,145.8187
80.5,"Partially cloudy",2023-06-15T16:00:00,19.7,23.2,80.37,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16245099999,16242099999,16239099999,AT416,16234099999,LIRA",23.2,9.8,181,19.9,1.50904178057822e-09,263.3854
80.5,"Partially cloudy",2023-06-15T16:30:00,19.7,23.2,80.37,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16245099999,16242099999,16239099999,AT416,16234099999,LIRA",23.2,9.8,181,19.9,1.48933212474308e-09,220.6211
83.9,"Partially cloudy",2023-06-15T17:00:00,17.2,23.8,66.54,"41.829742371733346, 12.468582121891949",0,0,1009.8,"16242099999,16239099999,AT416,16224099999,16234099999",23.8,10,72,14.5,1.46991160359888e-09,226.5902
83.9,"Partially cloudy",2023-06-15T17:30:00,17.2,23.8,66.54,"41.829742371733346, 12.468582121891949",0,0,1009.8,"16242099999,16239099999,AT416,16224099999,16234099999",23.8,10,72,14.5,1.45077551212993e-09,217.1785
48.8,"Partially cloudy",2023-06-15T18:00:00,19.3,22.9,80.15,"41.829742371733346, 12.468582121891949",0,0,1009.8,"16242099999,16239099999,AT416,16224099999,16234099999",22.9,9.8,296,11,1.43191922908728e-09,180.102
48.8,"Partially cloudy",2023-06-15T18:30:00,19.3,22.9,80.15,"41.829742371733346, 12.468582121891949",0,0,1009.8,"16242099999,16239099999,AT416,16224099999,16234099999",22.9,9.8,296,11,1.41333821599354e-09,164.0708
44.3,"Partially cloudy",2023-06-15T19:00:00,18.8,23,76.91,"41.829742371733346, 12.468582121891949",0,0,1010.5,"16242099999,16239099999,AT416,16224099999,16234099999",23,10,86,8.8,1.395028015213e-09,115.1209
44.3,"Partially cloudy",2023-06-15T19:30:00,18.8,23,76.91,"41.829742371733346, 12.468582121891949",0,0,1010.5,"16242099999,16239099999,AT416,16224099999,16234099999",23,10,86,8.8,1.37698424808297e-09,99.4664
47.4,"Rain, Partially cloudy",2023-06-15T20:00:00,19.5,23.1,80.17,"41.829742371733346, 12.468582121891949",5.25,100,1010.1,"16242099999,16239099999,AT416,16224099999,16234099999",23.1,10,72,6.1,1.35920261399204e-09,75.7508
47.4,"Rain, Partially cloudy",2023-06-15T20:30:00,19.5,23.1,80.17,"41.829742371733346, 12.468582121891949",5.25,100,1010.1,"16242099999,16239099999,AT416,16224099999,16234099999",23.1,10,72,6.1,1.34167888856304e-09,34.8944
NaN,"Clear",2023-06-15T21:00:00,19.8,21.3,90.79,"41.829742371733346, 12.468582121891949",0,0,1010.9,"E2310,16242099999,16239099999,16224099999,LIRA",21.3,10,358,7.4,1.32440892189389e-09,12.2299
NaN,"Clear",2023-06-15T21:30:00,19.8,21.3,90.79,"41.829742371733346, 12.468582121891949",0,0,1010.9,"E2310,16242099999,16239099999,16224099999,LIRA",21.3,10,358,7.4,1.30738863770375e-09,1.2299
NaN,"Clear",2023-06-15T22:00:00,19.1,21.1,88.36,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16245099999,16242099999,16239099999,LIRA",21.1,10,22,7,1.29061403162178e-09,58.9658
NaN,"Clear",2023-06-15T22:30:00,19.1,21.1,88.36,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16245099999,16242099999,16239099999,LIRA",21.1,10,22,7,1.27408116953033e-09,47.9658
NaN,"Clear",2023-06-15T23:00:00,17,20,82.83,"41.829742371733346, 12.468582121891949",0,0,1011.1,"16242099999,16239099999,16224099999,LIRA",20,10,67,7.7,1.25778618677424e-09,43.0147
NaN,"Clear",2023-06-15T23:30:00,17,20,82.83,"41.829742371733346, 12.468582121891949",0,0,1011.1,"16242099999,16239099999,16224099999,LIRA",20,10,67,7.7,1.24172528654849e-09,0
NaN,"Clear",2023-07-12T00:00:00,15.4,25.6,53.54,"41.83019005524591, 12.46317478841414",0,0,1018.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",25.6,10,72,5,1.22589473833744e-09,48.2758
NaN,"Clear",2023-07-12T00:30:00,15.4,25.6,53.54,"41.83019005524591, 12.46317478841414",0,0,1018.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",25.6,10,72,5,1.21029087718242e-09,76.074
NaN,"Clear",2023-07-12T01:00:00,14.6,26.1,48.99,"41.83019005524591, 12.46317478841414",0,0,1018.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",26.1,10,85,3.3,1.19491010216233e-09,43.074
NaN,"Clear",2023-07-12T01:30:00,14.6,26.1,48.99,"41.83019005524591, 12.46317478841414",0,0,1018.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",26.1,10,85,3.3,1.17974887492259e-09,34.2219
NaN,"Clear",2023-07-12T02:00:00,15.9,23,64.2,"41.83019005524591, 12.46317478841414",0,0,1017.4,"LIRF,16242099999,AT416,16224099999",23,10,80,7.1,1.164803718997e-09,12.2219
NaN,"Clear",2023-07-12T02:30:00,15.9,23,64.2,"41.83019005524591, 12.46317478841414",0,0,1017.4,"LIRF,16242099999,AT416,16224099999",23,10,80,7.1,1.1500712183753e-09,0
NaN,"Clear",2023-07-12T03:00:00,15.2,25.3,53.38,"41.83019005524591, 12.46317478841414",0,0,1017.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",25.3,10,106,3,1.13554801611628e-09,0
NaN,"Clear",2023-07-12T03:30:00,15.2,25.3,53.38,"41.83019005524591, 12.46317478841414",0,0,1017.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",25.3,10,106,3,1.12123081372e-09,0
NaN,"Clear",2023-07-12T04:00:00,15.2,24.3,56.57,"41.83019005524591, 12.46317478841414",0,0,1017.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",24.3,10,96,2.6,1.10711636977675e-09,0
NaN,"Clear",2023-07-12T04:30:00,15.2,24.3,56.57,"41.83019005524591, 12.46317478841414",0,0,1017.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",24.3,10,96,2.6,1.09320149865923e-09,0
NaN,"Clear",2023-07-12T05:00:00,15.2,23.6,59.19,"41.83019005524591, 12.46317478841414",0,0,1017.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",23.6,10,85,3.6,1.07948306994134e-09,0
NaN,"Clear",2023-07-12T05:30:00,15.2,23.6,59.19,"41.83019005524591, 12.46317478841414",0,0,1017.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",23.6,10,85,3.6,1.0659580071236e-09,19.3698
NaN,"Clear",2023-07-12T06:00:00,16,22.8,65.47,"41.83019005524591, 12.46317478841414",0,0,1017.9,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",22.8,10,16,3.9,1.05262328639939e-09,8.3698
NaN,"Clear",2023-07-12T06:30:00,16,22.8,65.47,"41.83019005524591, 12.46317478841414",0,0,1017.9,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",22.8,10,16,3.9,1.03947593611698e-09,0
NaN,"Clear",2023-07-12T07:00:00,16.1,24.4,59.78,"41.83019005524591, 12.46317478841414",0,0,1018.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",24.4,10,80,5,1.02651303557672e-09,158.8936
NaN,"Clear",2023-07-12T07:30:00,16.1,24.4,59.78,"41.83019005524591, 12.46317478841414",0,0,1018.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",24.4,10,80,5,1.01373171386673e-09,250.2246
NaN,"Clear",2023-07-12T08:00:00,16.3,27.9,50.64,"41.83019005524591, 12.46317478841414",0,0,1018.7,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",27.4,10,91,7,1.00112914936506e-09,304.0492
NaN,"Clear",2023-07-12T08:30:00,16.3,27.9,50.64,"41.83019005524591, 12.46317478841414",0,0,1018.7,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",27.4,10,91,7,9.88702568604186e-10,271.5375
NaN,"Clear",2023-07-12T09:00:00,16.1,29.7,44.19,"41.83019005524591, 12.46317478841414",0,0,1017.9,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",29.6,10,127,12,9.76449245171971e-10,392.4926
NaN,"Clear",2023-07-12T09:30:00,16.1,29.7,44.19,"41.83019005524591, 12.46317478841414",0,0,1017.9,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",29.6,10,127,12,9.64366499250978e-10,394.6273
NaN,"Clear",2023-07-12T10:00:00,15.4,30.7,38.94,"41.83019005524591, 12.46317478841414",0,0,1017.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",30.9,10,166,17.4,9.52451696546241e-10,310.6044
NaN,"Clear",2023-07-12T10:30:00,15.4,30.7,38.94,"41.83019005524591, 12.46317478841414",0,0,1017.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",30.9,10,166,17.4,9.40702247247394e-10,327.7246
NaN,"Clear",2023-07-12T11:00:00,15.4,31.5,37.15,"41.83019005524591, 12.46317478841414",0,0,1017.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",31.8,10,168,23.6,9.29115605602573e-10,292.6829
NaN,"Clear",2023-07-12T11:30:00,15.4,31.5,37.15,"41.83019005524591, 12.46317478841414",0,0,1017.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",31.8,10,168,23.6,9.17689268905531e-10,274.6276
NaN,"Clear",2023-07-12T12:00:00,15.8,32.7,36.19,"41.83019005524591, 12.46317478841414",0,0,1017.9,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",32.8,10,154,24,9.06420776515272e-10,322.2779
NaN,"Clear",2023-07-12T12:30:00,15.8,32.7,36.19,"41.83019005524591, 12.46317478841414",0,0,1017.9,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",32.8,10,154,24,0.0416666666666661,284.0292
NaN,"Clear",2023-07-12T13:00:00,16.8,34,36.81,"41.83019005524591, 12.46317478841414",0,0,1017.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",33.6,10,162,18.4,0.0833333333333339,322.1692
NaN,"Clear",2023-07-12T13:30:00,16.8,34,36.81,"41.83019005524591, 12.46317478841414",0,0,1017.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",33.6,10,162,18.4,0.125,311.1135
NaN,"Clear",2023-07-12T14:00:00,17.5,34.4,38.35,"41.83019005524591, 12.46317478841414",0,0,1017.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",33.6,10,176,23.8,0.166666666666666,351.63
NaN,"Clear",2023-07-12T14:30:00,17.5,34.4,38.35,"41.83019005524591, 12.46317478841414",0,0,1017.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",33.6,10,176,23.8,0.208333333333334,398.5505
NaN,"Clear",2023-07-12T15:00:00,16.4,33.9,35.89,"41.83019005524591, 12.46317478841414",0,0,1017.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",33.6,10,173,24.7,0.25,228.0184
NaN,"Clear",2023-07-12T15:30:00,16.4,33.9,35.89,"41.83019005524591, 12.46317478841414",0,0,1017.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",33.6,10,173,24.7,0.291666666666666,204.1619
NaN,"Clear",2023-07-12T16:00:00,16,33.8,34.63,"41.83019005524591, 12.46317478841414",0,0,1017.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",33.8,10,175,21,0.333333333333334,157.4558
NaN,"Clear",2023-07-12T16:30:00,16,33.8,34.63,"41.83019005524591, 12.46317478841414",0,0,1017.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",33.8,10,175,21,0.375,72.926
NaN,"Clear",2023-07-12T17:00:00,14.9,32.6,33.56,"41.83019005524591, 12.46317478841414",0,0,1016.9,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",33,10,173,27.4,0.416666666666666,123.0974
NaN,"Clear",2023-07-12T17:30:00,14.9,32.6,33.56,"41.83019005524591, 12.46317478841414",0,0,1016.9,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",33,10,173,27.4,0.458333333333334,139.536
NaN,"Clear",2023-07-12T18:00:00,13.9,31.9,31.99,"41.83019005524591, 12.46317478841414",0,0,1016.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",32.7,10,162,22.7,0.5,177.1251
NaN,"Clear",2023-07-12T18:30:00,13.9,31.9,31.99,"41.83019005524591, 12.46317478841414",0,0,1016.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",32.7,10,162,22.7,0.541666666666666,192.0754
