cloudcover,conditions,datetime,dew,feelslike,humidity,name,precip,precipprob,sealevelpressure,stations,temp,visibility,winddir,windspeed,holiday_indicator,AAC_energy,time_vector
40,"Partially cloudy",2023-02-28T12:30:00,4.9,14.2,53.63,"41.829742371733346, 12.468582121891949",0,0,1013.2,"16242099999,16239099999,AT416,16224099999,16234099999",14.2,10,49,16.1,1.14119489122686e-13,935.7005,28-Feb-2023 12:30:00
35.5,"Partially cloudy",2023-02-28T13:00:00,5,14.8,51.81,"41.829742371733346, 12.468582121891949",0,0,1013.2,"16242099999,16239099999,AT416,16224099999,16234099999",14.8,10,66,13.7,1.14579068633091e-13,947.8614,28-Feb-2023 13:00:00
35.5,"Partially cloudy",2023-02-28T13:30:00,5,14.8,51.81,"41.829742371733346, 12.468582121891949",0,0,1013.2,"16242099999,16239099999,AT416,16224099999,16234099999",14.8,10,66,13.7,1.15040731354076e-13,605.4326,28-Feb-2023 13:30:00
57.8,"Partially cloudy",2023-02-28T14:00:00,4.2,14.2,51.06,"41.829742371733346, 12.468582121891949",0,0,1012.8,"16242099999,16239099999,AT416,16224099999,16234099999",14.2,10,143,21.1,1.15504487780455e-13,629.6074,28-Feb-2023 14:00:00
57.8,"Partially cloudy",2023-02-28T14:30:00,4.2,14.2,51.06,"41.829742371733346, 12.468582121891949",0,0,1012.8,"16242099999,16239099999,AT416,16224099999,16234099999",14.2,10,143,21.1,1.15970348465214e-13,552.22,28-Feb-2023 14:30:00
45.4,"Partially cloudy",2023-02-28T15:00:00,5.3,13.4,58,"41.829742371733346, 12.468582121891949",0,0,1012.2,"16242099999,16239099999,AT416,16224099999,16234099999",13.4,10,87,17.2,1.1643832402772e-13,549.9187,28-Feb-2023 15:00:00
45.4,"Partially cloudy",2023-02-28T15:30:00,5.3,13.4,58,"41.829742371733346, 12.468582121891949",0,0,1012.2,"16242099999,16239099999,AT416,16224099999,16234099999",13.4,10,87,17.2,1.16908425138461e-13,559.115,28-Feb-2023 15:30:00
48.4,"Partially cloudy",2023-02-28T16:00:00,5.5,14.1,56.11,"41.829742371733346, 12.468582121891949",0,0,1011.8,"16242099999,16239099999,AT416,16224099999,16234099999",14.1,10,94,20.8,1.17380662527157e-13,484.4993,28-Feb-2023 16:00:00
48.4,"Partially cloudy",2023-02-28T16:30:00,5.5,14.1,56.11,"41.829742371733346, 12.468582121891949",0,0,1011.8,"16242099999,16239099999,AT416,16224099999,16234099999",14.1,10,94,20.8,1.17855046991088e-13,448.0467,28-Feb-2023 16:30:00
59,"Partially cloudy",2023-02-28T17:00:00,6,13,62.55,"41.829742371733346, 12.468582121891949",0,0,1011.2,"16242099999,16239099999,AT416,16224099999,16234099999",13,10,124,27.3,1.18331589379626e-13,551.9215,28-Feb-2023 17:00:00
59,"Partially cloudy",2023-02-28T17:30:00,6,13,62.55,"41.829742371733346, 12.468582121891949",0,0,1011.2,"16242099999,16239099999,AT416,16224099999,16234099999",13,10,124,27.3,1.1881030060246e-13,403.3068,28-Feb-2023 17:30:00
59,"Partially cloudy",2023-02-28T18:00:00,6.5,10.5,75.97,"41.829742371733346, 12.468582121891949",0,0,1011.9,"16242099999,16239099999,AT416,16224099999,16234099999",10.5,7.9,115,28.4,1.19291191638041e-13,463.645,28-Feb-2023 18:00:00
59,"Partially cloudy",2023-02-28T18:30:00,6.5,10.5,75.97,"41.829742371733346, 12.468582121891949",0,0,1011.9,"16242099999,16239099999,AT416,16224099999,16234099999",10.5,7.9,115,28.4,1.19774273517901e-13,391.6169,28-Feb-2023 18:30:00
59,"Rain, Partially cloudy",2023-02-28T19:00:00,6.2,10.2,75.92,"41.829742371733346, 12.468582121891949",0.398,100,1012.2,"16242099999,AU378,16239099999,16224099999,16234099999",10.2,8.1,105,27.1,1.20259557334996e-13,294.024,28-Feb-2023 19:00:00
59,"Rain, Partially cloudy",2023-02-28T19:30:00,6.2,10.2,75.92,"41.829742371733346, 12.468582121891949",0.398,100,1012.2,"16242099999,AU378,16239099999,16224099999,16234099999",10.2,8.1,105,27.1,1.20747054252268e-13,150.5021,28-Feb-2023 19:30:00
54.1,"Partially cloudy",2023-02-28T20:00:00,6.1,10,76.49,"41.829742371733346, 12.468582121891949",0,0,1012,"16242099999,AU378,16239099999,16224099999,LIRA",10,10,88,20.6,1.21236775486752e-13,57.9607,28-Feb-2023 20:00:00
54.1,"Partially cloudy",2023-02-28T20:30:00,6.1,10,76.49,"41.829742371733346, 12.468582121891949",0,0,1012,"16242099999,AU378,16239099999,16224099999,LIRA",10,10,88,20.6,1.21728732318033e-13,15.8038,28-Feb-2023 20:30:00
50,"Partially cloudy",2023-02-28T21:00:00,6.2,8.3,77.54,"41.829742371733346, 12.468582121891949",0,0,1012,"16242099999,16239099999,16224099999,LIRA",9.9,10,135,11.7,1.22222936096933e-13,145.9646,28-Feb-2023 21:00:00
50,"Partially cloudy",2023-02-28T21:30:00,6.2,8.3,77.54,"41.829742371733346, 12.468582121891949",0,0,1012,"16242099999,16239099999,16224099999,LIRA",9.9,10,135,11.7,1.22719398229398e-13,122.5785,28-Feb-2023 21:30:00
50,"Partially cloudy",2023-02-28T22:00:00,7.2,7.4,88.66,"41.829742371733346, 12.468582121891949",0,0,1012,"16242099999,16239099999,16224099999,LIRA",8.9,7.1,78,9.9,1.23218130185073e-13,69.1648,28-Feb-2023 22:00:00
50,"Partially cloudy",2023-02-28T22:30:00,7.2,7.4,88.66,"41.829742371733346, 12.468582121891949",0,0,1012,"16242099999,16239099999,16224099999,LIRA",8.9,7.1,78,9.9,1.23719143506114e-13,77.592,28-Feb-2023 22:30:00
50,"Partially cloudy",2023-02-28T23:00:00,7.2,7.5,88.66,"41.829742371733346, 12.468582121891949",0,0,1012,"16242099999,AU378,16239099999,16224099999,LIRA",8.9,7.1,15,9.5,1.24222449790853e-13,40.7209,28-Feb-2023 23:00:00
50,"Partially cloudy",2023-02-28T23:30:00,7.2,7.5,88.66,"41.829742371733346, 12.468582121891949",0,0,1012,"16242099999,AU378,16239099999,16224099999,LIRA",8.9,7.1,15,9.5,1.24728060702496e-13,26.5953,28-Feb-2023 23:30:00
NaN,"Clear",2023-05-31T00:00:00,12.2,18.7,65.74,"41.829742371733346, 12.468582121891949",0,0,1013.9,"16242099999,16239099999,16224099999,LIRA",18.7,10,143,5.5,1.25235987978056e-13,48.9361,31-May-2023 00:00:00
NaN,"Clear",2023-05-31T00:30:00,12.2,18.7,65.74,"41.829742371733346, 12.468582121891949",0,0,1013.9,"16242099999,16239099999,16224099999,LIRA",18.7,10,143,5.5,1.25746243411797e-13,191.7911,31-May-2023 00:30:00
NaN,"Clear",2023-05-31T01:00:00,13.1,16.9,78.31,"41.829742371733346, 12.468582121891949",0,0,1014.1,"16242099999,16239099999,16224099999,LIRA",16.9,10,51,5.3,1.26258838864054e-13,185.1689,31-May-2023 01:00:00
NaN,"Clear",2023-05-31T01:30:00,13.1,16.9,78.31,"41.829742371733346, 12.468582121891949",0,0,1014.1,"16242099999,16239099999,16224099999,LIRA",16.9,10,51,5.3,1.26773786270291e-13,113.0847,31-May-2023 01:30:00
NaN,"Clear",2023-05-31T02:00:00,13.1,16.9,78.45,"41.829742371733346, 12.468582121891949",0,0,1014,"16242099999,16239099999,16224099999,LIRA",16.9,10,108,5.5,1.2729109762432e-13,42.7165,31-May-2023 02:00:00
NaN,"Clear",2023-05-31T02:30:00,13.1,16.9,78.45,"41.829742371733346, 12.468582121891949",0,0,1014,"16242099999,16239099999,16224099999,LIRA",16.9,10,108,5.5,1.27810784987247e-13,8.7581,31-May-2023 02:30:00
NaN,"Clear",2023-05-31T03:00:00,13.1,16,82.93,"41.829742371733346, 12.468582121891949",0,0,1014,"16242099999,16239099999,16224099999,LIRA",16,10,44,7.3,1.28332860496652e-13,17.9684,31-May-2023 03:00:00
NaN,"Clear",2023-05-31T03:30:00,13.1,16,82.93,"41.829742371733346, 12.468582121891949",0,0,1014,"16242099999,16239099999,16224099999,LIRA",16,10,44,7.3,1.28857336349586e-13,6.9684,31-May-2023 03:30:00
NaN,"Clear",2023-05-31T04:00:00,13.1,15.1,87.69,"41.829742371733346, 12.468582121891949",0,0,1014,"16242099999,16239099999,16224099999,LIRA",15.1,10,31,7.2,1.29384224811636e-13,0,31-May-2023 04:00:00
NaN,"Clear",2023-05-31T04:30:00,13.1,15.1,87.69,"41.829742371733346, 12.468582121891949",0,0,1014,"16242099999,16239099999,16224099999,LIRA",15.1,10,31,7.2,1.29913538226241e-13,18.313,31-May-2023 04:30:00
NaN,"Clear",2023-05-31T05:00:00,13.1,16,82.93,"41.829742371733346, 12.468582121891949",0,0,1014,"16242099999,16239099999,16224099999,LIRA",16,10,41,5.7,1.30445288997449e-13,7.313,31-May-2023 05:00:00
NaN,"Clear",2023-05-31T05:30:00,13.1,16,82.93,"41.829742371733346, 12.468582121891949",0,0,1014,"16242099999,16239099999,16224099999,LIRA",16,10,41,5.7,1.30979489599119e-13,0,31-May-2023 05:30:00
NaN,"Clear",2023-05-31T06:00:00,13.1,15.1,87.69,"41.829742371733346, 12.468582121891949",0,0,1013.9,"16242099999,16239099999,AT416,16224099999,LIRA",15.1,10,39,7.7,1.31516152584362e-13,0,31-May-2023 06:00:00
NaN,"Clear",2023-05-31T06:30:00,13.1,15.1,87.69,"41.829742371733346, 12.468582121891949",0,0,1013.9,"16242099999,16239099999,AT416,16224099999,LIRA",15.1,10,39,7.7,1.32055290568065e-13,208.6746,31-May-2023 06:30:00
NaN,"Clear",2023-05-31T07:00:00,13.3,16.2,83.39,"41.829742371733346, 12.468582121891949",0,0,1013.8,"16242099999,16239099999,AT416,16224099999,16234099999",16.2,10,50,6.7,1.3259691623622e-13,322.9628,31-May-2023 07:00:00
NaN,"Clear",2023-05-31T07:30:00,13.3,16.2,83.39,"41.829742371733346, 12.468582121891949",0,0,1013.8,"16242099999,16239099999,AT416,16224099999,16234099999",16.2,10,50,6.7,1.33141042355501e-13,435.4751,31-May-2023 07:30:00
30,"Partially cloudy",2023-05-31T08:00:00,14,17.2,81.02,"41.829742371733346, 12.468582121891949",0,0,1014.1,"16242099999,16239099999,AT416,16224099999,16234099999",17.2,10,57,10.5,1.33687681755551e-13,404.4525,31-May-2023 08:00:00
30,"Partially cloudy",2023-05-31T08:30:00,14,17.2,81.02,"41.829742371733346, 12.468582121891949",0,0,1014.1,"16242099999,16239099999,AT416,16224099999,16234099999",17.2,10,57,10.5,1.34236847338434e-13,577.8772,31-May-2023 08:30:00
30,"Partially cloudy",2023-05-31T09:00:00,14.1,19.9,68.85,"41.829742371733346, 12.468582121891949",0,0,1014.2,"16242099999,16239099999,AT416,16224099999,16234099999",19.9,10,38,11.3,1.34788552088361e-13,740.3045,31-May-2023 09:00:00
30,"Partially cloudy",2023-05-31T09:30:00,14.1,19.9,68.85,"41.829742371733346, 12.468582121891949",0,0,1014.2,"16242099999,16239099999,AT416,16224099999,16234099999",19.9,10,38,11.3,1.35342809053721e-13,968.3445,31-May-2023 09:30:00
30,"Partially cloudy",2023-05-31T10:00:00,13.4,22,58.25,"41.829742371733346, 12.468582121891949",0,0,1014.2,"16242099999,16239099999,AT416,16224099999,16234099999",22,10,31,11.7,1.35899631356677e-13,966.5114,31-May-2023 10:00:00
30,"Partially cloudy",2023-05-31T10:30:00,13.4,22,58.25,"41.829742371733346, 12.468582121891949",0,0,1014.2,"16242099999,16239099999,AT416,16224099999,16234099999",22,10,31,11.7,1.36459032203021e-13,973.6189,31-May-2023 10:30:00
30,"Partially cloudy",2023-05-31T11:00:00,14,23.1,56.56,"41.829742371733346, 12.468582121891949",0,0,1013.9,"16242099999,16239099999,AT416,16224099999,16234099999",23.1,10,6,10.8,1.37021024863965e-13,777.5644,31-May-2023 11:00:00
30,"Partially cloudy",2023-05-31T11:30:00,14,23.1,56.56,"41.829742371733346, 12.468582121891949",0,0,1013.9,"16242099999,16239099999,AT416,16224099999,16234099999",23.1,10,6,10.8,1.37585622685873e-13,785.1649,31-May-2023 11:30:00
30,"Partially cloudy",2023-05-31T12:00:00,13.6,25.1,49.12,"41.829742371733346, 12.468582121891949",0,0,1014.1,"16242099999,16239099999,AT416,16224099999,16234099999",25.1,10,58,6.7,1.38152839100251e-13,678.1489,31-May-2023 12:00:00
30,"Partially cloudy",2023-05-31T12:30:00,13.6,25.1,49.12,"41.829742371733346, 12.468582121891949",0,0,1014.1,"16242099999,16239099999,AT416,16224099999,16234099999",25.1,10,58,6.7,1.38722687605292e-13,627.3519,31-May-2023 12:30:00
31.2,"Partially cloudy",2023-05-31T13:00:00,12.9,25.8,44.78,"41.829742371733346, 12.468582121891949",0,0,1013.8,"16242099999,16239099999,AT416,16224099999,16234099999",25.8,10,255,9.9,1.39295181775742e-13,578.7439,31-May-2023 13:00:00
31.2,"Partially cloudy",2023-05-31T13:30:00,12.9,25.8,44.78,"41.829742371733346, 12.468582121891949",0,0,1013.8,"16242099999,16239099999,AT416,16224099999,16234099999",25.8,10,255,9.9,1.39870335273041e-13,463.6522,31-May-2023 13:30:00
45.5,"Partially cloudy",2023-05-31T14:00:00,12.9,24.7,47.77,"41.829742371733346, 12.468582121891949",0,0,1013.7,"16242099999,16239099999,AT416,16224099999,16234099999",24.7,10,233,17,1.40448161826602e-13,330.0345,31-May-2023 14:00:00
45.5,"Partially cloudy",2023-05-31T14:30:00,12.9,24.7,47.77,"41.829742371733346, 12.468582121891949",0,0,1013.7,"16242099999,16239099999,AT416,16224099999,16234099999",24.7,10,233,17,1.41028675243826e-13,469.5194,31-May-2023 14:30:00
70.4,"Partially cloudy",2023-05-31T15:00:00,12.9,24.6,48.28,"41.829742371733346, 12.468582121891949",0,0,1013.8,"16242099999,16239099999,AT416,16224099999,16234099999",24.6,10,231,19.4,1.41611889420382e-13,673.7477,31-May-2023 15:00:00
70.4,"Partially cloudy",2023-05-31T15:30:00,12.9,24.6,48.28,"41.829742371733346, 12.468582121891949",0,0,1013.8,"16242099999,16239099999,AT416,16224099999,16234099999",24.6,10,231,19.4,1.42197818321236e-13,777.9989,31-May-2023 15:30:00
45.5,"Partially cloudy",2023-05-31T16:00:00,15,23.6,58.42,"41.829742371733346, 12.468582121891949",0,0,1013.9,"16242099999,16239099999,AT416,16224099999,16234099999",23.6,9.7,251,14,1.42786475990797e-13,820.9867,31-May-2023 16:00:00
45.5,"Partially cloudy",2023-05-31T16:30:00,15,23.6,58.42,"41.829742371733346, 12.468582121891949",0,0,1013.9,"16242099999,16239099999,AT416,16224099999,16234099999",23.6,9.7,251,14,1.43377876563356e-13,767.2403,31-May-2023 16:30:00
45.5,"Partially cloudy",2023-05-31T17:00:00,13.7,23.3,55.1,"41.829742371733346, 12.468582121891949",0,0,1014.1,"16242099999,16239099999,AT416,16224099999,16234099999",23.3,10,298,12.4,1.43972034243841e-13,695.8812,31-May-2023 17:00:00
45.5,"Partially cloudy",2023-05-31T17:30:00,13.7,23.3,55.1,"41.829742371733346, 12.468582121891949",0,0,1014.1,"16242099999,16239099999,AT416,16224099999,16234099999",23.3,10,298,12.4,1.44568963318119e-13,451.7401,31-May-2023 17:30:00
45.5,"Partially cloudy",2023-05-31T18:00:00,15.6,21.4,69.5,"41.829742371733346, 12.468582121891949",0,0,1014.2,"16242099999,16239099999,AT416,16224099999,16234099999",21.4,10,30,12.7,1.45168678163577e-13,411.5149,31-May-2023 18:00:00
45.5,"Partially cloudy",2023-05-31T18:30:00,15.6,21.4,69.5,"41.829742371733346, 12.468582121891949",0,0,1014.2,"16242099999,16239099999,AT416,16224099999,16234099999",21.4,10,30,12.7,1.45771193229613e-13,366.6944,31-May-2023 18:30:00
44.3,"Partially cloudy",2023-05-31T19:00:00,15,21.9,64.81,"41.829742371733346, 12.468582121891949",0,0,1013.8,"16242099999,16239099999,AT416,16224099999,16234099999",21.9,10,18,13.4,1.46376523048086e-13,242.0185,31-May-2023 19:00:00
44.3,"Partially cloudy",2023-05-31T19:30:00,15,21.9,64.81,"41.829742371733346, 12.468582121891949",0,0,1013.8,"16242099999,16239099999,AT416,16224099999,16234099999",21.9,10,18,13.4,1.46984682244046e-13,180.7416,31-May-2023 19:30:00
32.4,"Rain, Partially cloudy",2023-05-31T20:00:00,14.8,21.1,67.11,"41.829742371733346, 12.468582121891949",0.613,100,1014.1,"16242099999,16239099999,AT416,16224099999,16234099999",21.1,10,39,10.5,1.47595685515961e-13,170.3497,31-May-2023 20:00:00
32.4,"Rain, Partially cloudy",2023-05-31T20:30:00,14.8,21.1,67.11,"41.829742371733346, 12.468582121891949",0.613,100,1014.1,"16242099999,16239099999,AT416,16224099999,16234099999",21.1,10,39,10.5,1.48209547646308e-13,114.6691,31-May-2023 20:30:00
NaN,"Clear",2023-05-31T21:00:00,15.8,20,76.91,"41.829742371733346, 12.468582121891949",0,0,1014.9,"16242099999,16239099999,AT416,16224099999,LIRA",20,10,48,9.5,1.48826283512464e-13,153.4671,31-May-2023 21:00:00
NaN,"Clear",2023-05-31T21:30:00,15.8,20,76.91,"41.829742371733346, 12.468582121891949",0,0,1014.9,"16242099999,16239099999,AT416,16224099999,LIRA",20,10,48,9.5,1.49445908066655e-13,92.2247,31-May-2023 21:30:00
NaN,"Clear",2023-05-31T22:00:00,15.8,18.9,82.07,"41.829742371733346, 12.468582121891949",0,0,1014.9,"16242099999,16239099999,16224099999,LIRA",18.9,10,21,9.4,1.50068436346699e-13,87.5739,31-May-2023 22:00:00
NaN,"Clear",2023-05-31T22:30:00,15.8,18.9,82.07,"41.829742371733346, 12.468582121891949",0,0,1014.9,"16242099999,16239099999,16224099999,LIRA",18.9,10,21,9.4,1.50693883487058e-13,36.4702,31-May-2023 22:30:00
NaN,"Clear",2023-05-31T23:00:00,14,18.8,73.34,"41.829742371733346, 12.468582121891949",0,0,1014.9,"16242099999,16239099999,16224099999,LIRA",18.8,10,29,3.9,1.513222646985e-13,3.7646,31-May-2023 23:00:00
NaN,"Clear",2023-05-31T23:30:00,14,18.8,73.34,"41.829742371733346, 12.468582121891949",0,0,1014.9,"16242099999,16239099999,16224099999,LIRA",18.8,10,29,3.9,1.51953595279007e-13,0,31-May-2023 23:30:00
NaN,"Clear",2023-06-01T00:00:00,14,18,77.46,"41.829742371733346, 12.468582121891949",0,0,1015.1,"16242099999,16239099999,16224099999,LIRA",18,10,48,6.1,0.00389105058365759,67.096,01-Jun-2023 00:00:00
NaN,"Clear",2023-06-01T00:30:00,14,18,77.46,"41.829742371733346, 12.468582121891949",0,0,1015.1,"16242099999,16239099999,16224099999,LIRA",18,10,48,6.1,0.0042296094241275,169.7219,01-Jun-2023 00:30:00
NaN,"Clear",2023-06-01T01:00:00,13.1,17,77.95,"41.829742371733346, 12.468582121891949",0,0,1015.1,"16242099999,16239099999,16224099999,LIRA",17,10,42,5.9,0.00460154878594947,133.6355,01-Jun-2023 01:00:00
NaN,"Clear",2023-06-01T01:30:00,13.1,17,77.95,"41.829742371733346, 12.468582121891949",0,0,1015.1,"16242099999,16239099999,16224099999,LIRA",17,10,42,5.9,0.00501054295364723,56.5825,01-Jun-2023 01:30:00
40,"Partially cloudy",2023-06-01T02:00:00,14.1,16.3,87.28,"41.829742371733346, 12.468582121891949",0,0,1015.1,"16245099999,16242099999,16239099999,16224099999,LIRA",16.3,15.2,58,4.9,0.00546071140064688,69.2744,01-Jun-2023 02:00:00
40,"Partially cloudy",2023-06-01T02:30:00,14.1,16.3,87.28,"41.829742371733346, 12.468582121891949",0,0,1015.1,"16245099999,16242099999,16239099999,16224099999,LIRA",16.3,15.2,58,4.9,0.00595667729561991,20.9347,01-Jun-2023 02:30:00
NaN,"Clear",2023-06-01T03:00:00,14,16.1,87.21,"41.829742371733346, 12.468582121891949",0,0,1015,"16242099999,16239099999,16224099999,LIRA",16.1,10,60,5.3,0.00650363420179567,0,01-Jun-2023 03:00:00
NaN,"Clear",2023-06-01T03:30:00,14,16.1,87.21,"41.829742371733346, 12.468582121891949",0,0,1015,"16242099999,16239099999,16224099999,LIRA",16.1,10,60,5.3,0.00710742212950925,0,01-Jun-2023 03:30:00
NaN,"Clear",2023-06-01T04:00:00,13.1,15.1,87.69,"41.829742371733346, 12.468582121891949",0,0,1014.9,"16242099999,16239099999,16224099999,LIRA",15.1,10,15,5.7,0.0077746143536529,0,01-Jun-2023 04:00:00
NaN,"Clear",2023-06-01T04:30:00,13.1,15.1,87.69,"41.829742371733346, 12.468582121891949",0,0,1014.9,"16242099999,16239099999,16224099999,LIRA",15.1,10,15,5.7,0.00851261653466809,18.2844,01-Jun-2023 04:30:00
NaN,"Clear",2023-06-01T05:00:00,13.1,15.1,87.85,"41.829742371733346, 12.468582121891949",0,0,1014.9,"16242099999,16239099999,16224099999,LIRA",15.1,10,41,5.3,0.00932977987661294,7.2844,01-Jun-2023 05:00:00
NaN,"Clear",2023-06-01T05:30:00,13.1,15.1,87.85,"41.829742371733346, 12.468582121891949",0,0,1014.9,"16242099999,16239099999,16224099999,LIRA",15.1,10,41,5.3,0.0102355304055182,15.2371,01-Jun-2023 05:30:00
NaN,"Clear",2023-06-01T06:00:00,12.1,15,82.96,"41.829742371733346, 12.468582121891949",0,0,1014.9,"16242099999,16239099999,AT416,16224099999,LIRA",15,10,38,8.9,0.0112405166287986,4.2371,01-Jun-2023 06:00:00
NaN,"Clear",2023-06-01T06:30:00,12.1,15,82.96,"41.829742371733346, 12.468582121891949",0,0,1014.9,"16242099999,16239099999,AT416,16224099999,LIRA",15,10,38,8.9,0.0123567780955611,88.2872,01-Jun-2023 06:30:00
NaN,"Clear",2023-06-01T07:00:00,12.8,16.2,80.78,"41.829742371733346, 12.468582121891949",0,0,1015.1,"16242099999,16239099999,AT416,16224099999,16234099999",16.2,10,33,7.5,0.0135979378342866,160.6809,01-Jun-2023 07:00:00
NaN,"Clear",2023-06-01T07:30:00,12.8,16.2,80.78,"41.829742371733346, 12.468582121891949",0,0,1015.1,"16242099999,16239099999,AT416,16224099999,16234099999",16.2,10,33,7.5,0.0149794218471834,360.4134,01-Jun-2023 07:30:00
50,"Partially cloudy",2023-06-01T08:00:00,13.6,16.3,84.14,"41.829742371733346, 12.468582121891949",0,0,1015.1,"16242099999,16239099999,AT416,16224099999,16234099999",16.3,10,50,8.3,0.0165187091216757,300.6663,01-Jun-2023 08:00:00
50,"Partially cloudy",2023-06-01T08:30:00,13.6,16.3,84.14,"41.829742371733346, 12.468582121891949",0,0,1015.1,"16242099999,16239099999,AT416,16224099999,16234099999",16.3,10,50,8.3,0.0182356161288459,636.6577,01-Jun-2023 08:30:00
50,"Partially cloudy",2023-06-01T09:00:00,13.5,18.2,74.28,"41.829742371733346, 12.468582121891949",0,0,1015.1,"16242099999,16239099999,AT416,16224099999,16234099999",18.2,10,51,9.7,0.0201526198782655,694.533,01-Jun-2023 09:00:00
50,"Partially cloudy",2023-06-01T09:30:00,13.5,18.2,74.28,"41.829742371733346, 12.468582121891949",0,0,1015.1,"16242099999,16239099999,AT416,16224099999,16234099999",18.2,10,51,9.7,0.0222952237152328,701.8002,01-Jun-2023 09:30:00
50,"Partially cloudy",2023-06-01T10:00:00,13.4,20.3,64.64,"41.829742371733346, 12.468582121891949",0,0,1015.8,"16242099999,16239099999,AT416,16224099999,16234099999",20.3,10,43,7.1,0.0246923703595029,678.7123,01-Jun-2023 10:00:00
50,"Partially cloudy",2023-06-01T10:30:00,13.4,20.3,64.64,"41.829742371733346, 12.468582121891949",0,0,1015.8,"16242099999,16239099999,AT416,16224099999,16234099999",20.3,10,43,7.1,0.0273769062657105,899.3724,01-Jun-2023 10:30:00
38,"Partially cloudy",2023-06-01T11:00:00,12.8,23.1,52.15,"41.829742371733346, 12.468582121891949",0,0,1015.1,"16242099999,16239099999,AT416,16224099999,16234099999",23.1,10,43,5.7,0.0303861007615122,822.6726,01-Jun-2023 11:00:00
38,"Partially cloudy",2023-06-01T11:30:00,12.8,23.1,52.15,"41.829742371733346, 12.468582121891949",0,0,1015.1,"16242099999,16239099999,AT416,16224099999,16234099999",23.1,10,43,5.7,0.0337622227730089,699.5704,01-Jun-2023 11:30:00
31.6,"Partially cloudy",2023-06-01T12:00:00,11.8,25.1,43.65,"41.829742371733346, 12.468582121891949",0,0,1015.1,"16242099999,16239099999,AT416,16224099999,16234099999",25.1,10,280,7.4,0.0375531758838199,794.7961,01-Jun-2023 12:00:00
31.6,"Partially cloudy",2023-06-01T12:30:00,11.8,25.1,43.65,"41.829742371733346, 12.468582121891949",0,0,1015.1,"16242099999,16239099999,AT416,16224099999,16234099999",25.1,10,280,7.4,0.0418131896037135,766.764,01-Jun-2023 12:30:00
27.6,"Partially cloudy",2023-06-01T13:00:00,12.5,25.7,44.01,"41.829742371733346, 12.468582121891949",0,0,1015.2,"16245099999,AT416,16224099999,16234099999,LIRA",25.7,10,274,10.1,0.0466035611708221,837.9601,01-Jun-2023 13:00:00
27.6,"Partially cloudy",2023-06-01T13:30:00,12.5,25.7,44.01,"41.829742371733346, 12.468582121891949",0,0,1015.2,"16245099999,AT416,16224099999,16234099999,LIRA",25.7,10,274,10.1,0.0519934358483005,658.6751,01-Jun-2023 13:30:00
50,"Partially cloudy",2023-06-01T14:00:00,12,26,41.71,"41.829742371733346, 12.468582121891949",NaN,0,1015,"AT416,LIRA",26,10,320,11.2,0.0580606051785582,575.8042,01-Jun-2023 14:00:00
50,"Partially cloudy",2023-06-01T14:30:00,12,26,41.71,"41.829742371733346, 12.468582121891949",NaN,0,1015,"AT416,LIRA",26,10,320,11.2,0.0648922920586668,626.5972,01-Jun-2023 14:30:00
50,"Partially cloudy",2023-06-01T15:00:00,13.2,25.9,45.44,"41.829742371733346, 12.468582121891949",0,0,1014,"16242099999,16239099999,AT416,LIRA",25.9,10,259,17,0.0725858756713366,608.5887,01-Jun-2023 15:00:00
50,"Partially cloudy",2023-06-01T15:30:00,13.2,25.9,45.44,"41.829742371733346, 12.468582121891949",0,0,1014,"16242099999,16239099999,AT416,LIRA",25.9,10,259,17,0.081249489230315,468.5507,01-Jun-2023 15:30:00
50,"Partially cloudy",2023-06-01T16:00:00,14.1,25.8,48.46,"41.829742371733346, 12.468582121891949",0,0,1013.9,"16242099999,16239099999,AT416,LIRA",25.8,10,253,17,0.0910023995257974,545.615,01-Jun-2023 16:00:00
50,"Partially cloudy",2023-06-01T16:30:00,14.1,25.8,48.46,"41.829742371733346, 12.468582121891949",0,0,1013.9,"16242099999,16239099999,AT416,LIRA",25.8,10,253,17,0.101975045649374,588.1018,01-Jun-2023 16:30:00
33.9,"Partially cloudy",2023-06-01T17:00:00,14.2,24.8,51.71,"41.829742371733346, 12.468582121891949",0,0,1013.2,"16242099999,16239099999,AT416,16224099999,16234099999",24.8,10,294,17.5,0.114308577879793,529.5134,01-Jun-2023 17:00:00
33.9,"Partially cloudy",2023-06-01T17:30:00,14.2,24.8,51.71,"41.829742371733346, 12.468582121891949",0,0,1013.2,"16242099999,16239099999,AT416,16224099999,16234099999",24.8,10,294,17.5,0.128153699522816,638.9791,01-Jun-2023 17:30:00
33.9,"Partially cloudy",2023-06-01T18:00:00,14.5,24.1,54.88,"41.829742371733346, 12.468582121891949",0,0,1013.2,"16242099999,16239099999,AT416,16224099999,16234099999",24.1,10,284,13.4,0.143668573157284,554.6215,01-Jun-2023 18:00:00
33.9,"Partially cloudy",2023-06-01T18:30:00,14.5,24.1,54.88,"41.829742371733346, 12.468582121891949",0,0,1013.2,"16242099999,16239099999,AT416,16224099999,16234099999",24.1,10,284,13.4,0.16101551817627,344.5895,01-Jun-2023 18:30:00
33.9,"Partially cloudy",2023-06-01T19:00:00,14.6,23.3,57.93,"41.829742371733346, 12.468582121891949",0,0,1013.8,"16242099999,16239099999,AT416,16224099999,16234099999",23.3,10,294,14.7,0.180356210926949,296.5515,01-Jun-2023 19:00:00
