cloudcover,conditions,datetime,dew,feelslike,humidity,name,precip,precipprob,sealevelpressure,stations,temp,visibility,winddir,windspeed,holiday_indicator,AAC_energy,time_vector
NaN,"Clear",2023-10-03T18:30:00,11.6,26.4,39.58,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",26.4,10,245,9.9,9.63321269963751e-13,159.5561,03-Oct-2023 18:30:00
NaN,"Clear",2023-10-03T19:00:00,13.6,24.6,50.24,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,LIRA",24.6,10,240,7.6,9.58282660751113e-13,32.4261,03-Oct-2023 19:00:00
NaN,"Clear",2023-10-03T19:30:00,13.6,24.6,50.24,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,LIRA",24.6,10,240,7.6,9.53273680631433e-13,12.6559,03-Oct-2023 19:30:00
NaN,"Clear",2023-10-03T20:00:00,15,21.8,65.46,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",21.8,10,243,5.9,9.48294136168764e-13,1.6559,03-Oct-2023 20:00:00
NaN,"Clear",2023-10-03T20:30:00,15,21.8,65.46,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",21.8,10,243,5.9,9.43343835315148e-13,0,03-Oct-2023 20:30:00
NaN,"Clear",2023-10-03T21:00:00,17.3,20.9,79.81,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20.9,10,270,4.4,9.38422587317501e-13,0,03-Oct-2023 21:00:00
NaN,"Clear",2023-10-03T21:30:00,17.3,20.9,79.81,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20.9,10,270,4.4,9.33530202872813e-13,48.0202,03-Oct-2023 21:30:00
0,"Clear",2023-10-03T22:00:00,16.4,20,79.81,"41.83019005524591, 12.46317478841414",0,0,1023,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20,9.8,NaN,2.2,9.2866649403375e-13,37.0202,03-Oct-2023 22:00:00
0,"Clear",2023-10-03T22:30:00,16.4,20,79.81,"41.83019005524591, 12.46317478841414",0,0,1023,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20,9.8,NaN,2.2,9.2383127411725e-13,26.0202,03-Oct-2023 22:30:00
0,"Clear",2023-10-03T23:00:00,13.7,19.6,68.94,"41.83019005524591, 12.46317478841414",0,0,1023,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",19.6,9.8,164,4.7,9.19024357857094e-13,15.0202,03-Oct-2023 23:00:00
0,"Clear",2023-10-03T23:30:00,13.7,19.6,68.94,"41.83019005524591, 12.46317478841414",0,0,1023,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",19.6,9.8,164,4.7,9.14245561311241e-13,0,03-Oct-2023 23:30:00
0,"Clear",2023-10-04T00:00:00,13.7,18.8,72.51,"41.83019005524591, 12.46317478841414",0,0,1023,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",18.8,9.6,130,6.7,9.09494701772101e-13,0,04-Oct-2023 00:00:00
0,"Clear",2023-10-04T00:30:00,13.7,18.8,72.51,"41.83019005524591, 12.46317478841414",0,0,1023,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",18.8,9.6,130,6.7,9.0477159791652e-13,0,04-Oct-2023 00:30:00
0,"Clear",2023-10-04T01:00:00,12.2,18.6,66.49,"41.83019005524591, 12.46317478841414",0,0,1023,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",18.6,9.6,57,3.9,9.00076069714816e-13,0,04-Oct-2023 01:00:00
0,"Clear",2023-10-04T01:30:00,12.2,18.6,66.49,"41.83019005524591, 12.46317478841414",0,0,1023,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",18.6,9.6,57,3.9,8.95407938342693e-13,0,04-Oct-2023 01:30:00
23.5,"Partially cloudy",2023-10-04T02:00:00,12.5,18.2,69.17,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",18.2,9.4,30,3.9,8.90767026328688e-13,0,04-Oct-2023 02:00:00
23.5,"Partially cloudy",2023-10-04T02:30:00,12.5,18.2,69.17,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",18.2,9.4,30,3.9,8.86153157464875e-13,0,04-Oct-2023 02:30:00
0,"Clear",2023-10-04T03:00:00,12.2,17.8,70.08,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",17.8,8.6,118,6.7,8.81566156720386e-13,0,04-Oct-2023 03:00:00
0,"Clear",2023-10-04T03:30:00,12.2,17.8,70.08,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",17.8,8.6,118,6.7,8.77005850386368e-13,0,04-Oct-2023 03:30:00
0,"Clear",2023-10-04T04:00:00,11.3,17.6,66.52,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",17.6,8.4,118,5.4,8.72472065988315e-13,41.2468,04-Oct-2023 04:00:00
0,"Clear",2023-10-04T04:30:00,11.3,17.6,66.52,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",17.6,8.4,118,5.4,8.67964632201168e-13,48.1594,04-Oct-2023 04:30:00
0,"Clear",2023-10-04T05:00:00,12.6,17.4,73.7,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",17.4,9.2,127,4.5,8.63483378991828e-13,26.1594,04-Oct-2023 05:00:00
0,"Clear",2023-10-04T05:30:00,12.6,17.4,73.7,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",17.4,9.2,127,4.5,8.59028137533084e-13,56.7642,04-Oct-2023 05:30:00
78.2,"Partially cloudy",2023-10-04T06:00:00,14.2,16.6,85.89,"41.83019005524591, 12.46317478841414",0,0,1022,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",16.6,6.4,40,5.9,8.54598740120257e-13,125.3452,04-Oct-2023 06:00:00
78.2,"Partially cloudy",2023-10-04T06:30:00,14.2,16.6,85.89,"41.83019005524591, 12.46317478841414",0,0,1022,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",16.6,6.4,40,5.9,8.50195020311312e-13,217.5519,04-Oct-2023 06:30:00
23.5,"Partially cloudy",2023-10-04T07:00:00,14.8,16.4,90.67,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",16.4,8.3,36,7.2,8.45816812842358e-13,287.5786,04-Oct-2023 07:00:00
23.5,"Partially cloudy",2023-10-04T07:30:00,14.8,16.4,90.67,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",16.4,8.3,36,7.2,8.41463953545791e-13,602.1366,04-Oct-2023 07:30:00
27.7,"Rain, Partially cloudy",2023-10-04T08:00:00,12.1,15.9,78.09,"41.83019005524591, 12.46317478841414",0.049,100,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",15.9,8.9,24,8.9,8.37136279488066e-13,846.8823,04-Oct-2023 08:00:00
27.7,"Rain, Partially cloudy",2023-10-04T08:30:00,12.1,15.9,78.09,"41.83019005524591, 12.46317478841414",0.049,100,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",15.9,8.9,24,8.9,8.32833628886721e-13,1142.9198,04-Oct-2023 08:30:00
27.7,"Partially cloudy",2023-10-04T09:00:00,12.3,17,74,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",17,9.1,37,6.9,8.28555841030003e-13,1056.9914,04-Oct-2023 09:00:00
27.7,"Partially cloudy",2023-10-04T09:30:00,12.3,17,74,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",17,9.1,37,6.9,8.24302756412329e-13,1005.2802,04-Oct-2023 09:30:00
NaN,"Clear",2023-10-04T10:00:00,11.2,20,57.09,"41.83019005524591, 12.46317478841414",0,0,1023,"LIRF,16242099999,16239099999,AT416,16234099999,LIRA",20,10,49,7.7,8.20074216652813e-13,910.63,04-Oct-2023 10:00:00
NaN,"Clear",2023-10-04T10:30:00,11.2,20,57.09,"41.83019005524591, 12.46317478841414",0,0,1023,"LIRF,16242099999,16239099999,AT416,16234099999,LIRA",20,10,49,7.7,8.15870064416344e-13,586.9245,04-Oct-2023 10:30:00
NaN,"Clear",2023-10-04T11:00:00,12.8,23.2,52.14,"41.83019005524591, 12.46317478841414",0,0,1023,"LIRF,16242099999,16239099999,AT416,16234099999,LIRA",23.2,10,306,5.3,8.11690143546774e-13,378.248,04-Oct-2023 11:00:00
NaN,"Clear",2023-10-04T11:30:00,12.8,23.2,52.14,"41.83019005524591, 12.46317478841414",0,0,1023,"LIRF,16242099999,16239099999,AT416,16234099999,LIRA",23.2,10,306,5.3,8.07534298986921e-13,277.741,04-Oct-2023 11:30:00
NaN,"Clear",2023-10-04T12:00:00,11.2,25.9,39.72,"41.83019005524591, 12.46317478841414",0,0,1023.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",25.9,10,238,10.5,8.03402376701065e-13,330.713,04-Oct-2023 12:00:00
NaN,"Clear",2023-10-04T12:30:00,11.2,25.9,39.72,"41.83019005524591, 12.46317478841414",0,0,1023.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",25.9,10,238,10.5,7.99294223805915e-13,490.5677,04-Oct-2023 12:30:00
NaN,"Clear",2023-10-04T13:00:00,12.1,27.1,38.75,"41.83019005524591, 12.46317478841414",0,0,1023.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",27.3,10,250,12.3,7.95209688492048e-13,433.4945,04-Oct-2023 13:00:00
NaN,"Clear",2023-10-04T13:30:00,12.1,27.1,38.75,"41.83019005524591, 12.46317478841414",0,0,1023.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",27.3,10,250,12.3,7.91148619947796e-13,349.9369,04-Oct-2023 13:30:00
NaN,"Clear",2023-10-04T14:00:00,13.1,26.9,42.69,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",26.8,10,237,12.9,7.87110868488038e-13,279.7134,04-Oct-2023 14:00:00
NaN,"Clear",2023-10-04T14:30:00,13.1,26.9,42.69,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",26.8,10,237,12.9,7.83096285477039e-13,303.2716,04-Oct-2023 14:30:00
27.7,"Partially cloudy",2023-10-04T15:00:00,14.8,27,48.05,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",26.7,10,242,13.9,7.79104723253712e-13,280.1943,04-Oct-2023 15:00:00
27.7,"Partially cloudy",2023-10-04T15:30:00,14.8,27,48.05,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",26.7,10,242,13.9,7.75136035258256e-13,208.4047,04-Oct-2023 15:30:00
NaN,"Clear",2023-10-04T16:00:00,14.4,26,48.86,"41.83019005524591, 12.46317478841414",NaN,0,1022,"LIRF,AT416,LIRA",26,10,237,15,7.71190075956383e-13,173.9344,04-Oct-2023 16:00:00
NaN,"Clear",2023-10-04T16:30:00,14.4,26,48.86,"41.83019005524591, 12.46317478841414",NaN,0,1022,"LIRF,AT416,LIRA",26,10,237,15,7.67266700765919e-13,304.238,04-Oct-2023 16:30:00
30,"Partially cloudy",2023-10-04T17:00:00,16,25.8,54.8,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",25.8,10,225,13.8,7.63365766181333e-13,309.3723,04-Oct-2023 17:00:00
30,"Partially cloudy",2023-10-04T17:30:00,16,25.8,54.8,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",25.8,10,225,13.8,7.59487129699322e-13,231.8596,04-Oct-2023 17:30:00
28,"Partially cloudy",2023-10-04T18:00:00,17,24.2,64.11,"41.83019005524591, 12.46317478841414",0,0,1022,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",24.2,10,233,11.8,7.55630649746721e-13,339.0299,04-Oct-2023 18:00:00
28,"Partially cloudy",2023-10-04T18:30:00,17,24.2,64.11,"41.83019005524591, 12.46317478841414",0,0,1022,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",24.2,10,233,11.8,7.51796185802962e-13,334.3537,04-Oct-2023 18:30:00
28,"Partially cloudy",2023-10-04T19:00:00,16.5,23,67,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",23,9.9,214,8.3,7.47983598326996e-13,366.732,04-Oct-2023 19:00:00
28,"Partially cloudy",2023-10-04T19:30:00,16.5,23,67,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",23,9.9,214,8.3,7.44192748686477e-13,231.0726,04-Oct-2023 19:30:00
28,"Partially cloudy",2023-10-04T20:00:00,17.2,22.1,74,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",22.1,10,203,6.5,7.40423499278201e-13,150.0512,04-Oct-2023 20:00:00
28,"Partially cloudy",2023-10-04T20:30:00,17.2,22.1,74,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",22.1,10,203,6.5,7.3667571345632e-13,91.8758,04-Oct-2023 20:30:00
50,"Partially cloudy",2023-10-04T21:00:00,18.2,21.3,82.18,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",21.3,10,179,8.9,7.32949255462793e-13,27.3702,04-Oct-2023 21:00:00
50,"Partially cloudy",2023-10-04T21:30:00,18.2,21.3,82.18,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",21.3,10,179,8.9,7.29243990545828e-13,2.9229,04-Oct-2023 21:30:00
27.7,"Partially cloudy",2023-10-04T22:00:00,18.2,20.3,87.25,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20.3,10,182,7.5,7.25559784889377e-13,0,04-Oct-2023 22:00:00
27.7,"Partially cloudy",2023-10-04T22:30:00,18.2,20.3,87.25,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20.3,10,182,7.5,7.2189650554481e-13,0,04-Oct-2023 22:30:00
50,"Partially cloudy",2023-10-04T23:00:00,18.2,20.3,87.4,"41.83019005524591, 12.46317478841414",0,0,1023,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20.3,10,149,5.4,7.18254020547414e-13,0,04-Oct-2023 23:00:00
50,"Partially cloudy",2023-10-04T23:30:00,18.2,20.3,87.4,"41.83019005524591, 12.46317478841414",0,0,1023,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20.3,10,149,5.4,7.14632198847127e-13,0,04-Oct-2023 23:30:00
50,"Partially cloudy",2023-10-05T00:00:00,17.4,20.2,84.19,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20.2,10,136,9.3,7.11030910241429e-13,0,05-Oct-2023 00:00:00
50,"Partially cloudy",2023-10-05T00:30:00,17.4,20.2,84.19,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20.2,10,136,9.3,7.07450025489915e-13,0,05-Oct-2023 00:30:00
50,"Partially cloudy",2023-10-05T01:00:00,16.4,20.2,79.16,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20.2,10,120,7.5,7.03889416246258e-13,0,05-Oct-2023 01:00:00
50,"Partially cloudy",2023-10-05T01:30:00,16.4,20.2,79.16,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20.2,10,120,7.5,7.00348954992285e-13,0,05-Oct-2023 01:30:00
NaN,"Clear",2023-10-05T02:00:00,17.2,20,84.17,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20,10,120,9.7,6.9682851515066e-13,0,05-Oct-2023 02:00:00
NaN,"Clear",2023-10-05T02:30:00,17.2,20,84.17,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20,10,120,9.7,6.93327971018054e-13,0,05-Oct-2023 02:30:00
NaN,"Clear",2023-10-05T03:00:00,18,19.7,89.47,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",19.7,10,128,8.2,6.89847197700376e-13,0,05-Oct-2023 03:00:00
NaN,"Clear",2023-10-05T03:30:00,18,19.7,89.47,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",19.7,10,128,8.2,6.86386071223613e-13,17.0605,05-Oct-2023 03:30:00
NaN,"Clear",2023-10-05T04:00:00,16.4,18.8,86.11,"41.83019005524591, 12.46317478841414",0,0,1022,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",18.8,10,80,4.4,6.82944468468168e-13,6.0605,05-Oct-2023 04:00:00
NaN,"Clear",2023-10-05T04:30:00,16.4,18.8,86.11,"41.83019005524591, 12.46317478841414",0,0,1022,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",18.8,10,80,4.4,6.79522267105238e-13,0,05-Oct-2023 04:30:00
27.7,"Partially cloudy",2023-10-05T05:00:00,16.2,18.8,85.07,"41.83019005524591, 12.46317478841414",0,0,1021.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",18.8,10,55,3.3,6.76119345705827e-13,0,05-Oct-2023 05:00:00
27.7,"Partially cloudy",2023-10-05T05:30:00,16.2,18.8,85.07,"41.83019005524591, 12.46317478841414",0,0,1021.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",18.8,10,55,3.3,6.72735583676249e-13,0,05-Oct-2023 05:30:00
27.7,"Partially cloudy",2023-10-05T06:00:00,16,18.7,84.18,"41.83019005524591, 12.46317478841414",0,0,1021.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",18.7,10,47,3.9,6.69370861195613e-13,20.5138,05-Oct-2023 06:00:00
27.7,"Partially cloudy",2023-10-05T06:30:00,16,18.7,84.18,"41.83019005524591, 12.46317478841414",0,0,1021.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",18.7,10,47,3.9,6.66025059323053e-13,27.9984,05-Oct-2023 06:30:00
27.7,"Partially cloudy",2023-10-05T07:00:00,17.4,19.3,88.57,"41.83019005524591, 12.46317478841414",0,0,1021.9,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",19.3,10,122,7,6.62698059934364e-13,151.3535,05-Oct-2023 07:00:00
27.7,"Partially cloudy",2023-10-05T07:30:00,17.4,19.3,88.57,"41.83019005524591, 12.46317478841414",0,0,1021.9,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",19.3,10,122,7,6.59389745660582e-13,126.708,05-Oct-2023 07:30:00
55,"Partially cloudy",2023-10-05T08:00:00,17.4,19.9,85.5,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",19.9,9.8,142,8.4,6.56099999993459e-13,470.9173,05-Oct-2023 08:00:00
55,"Partially cloudy",2023-10-05T08:30:00,17.4,19.9,85.5,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",19.9,9.8,142,8.4,6.52828707223208e-13,605.6536,05-Oct-2023 08:30:00
43.9,"Partially cloudy",2023-10-05T09:00:00,17.6,21.3,79.51,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",21.3,9.8,146,7.3,6.49575752378155e-13,895.3267,05-Oct-2023 09:00:00
43.9,"Partially cloudy",2023-10-05T09:30:00,17.6,21.3,79.51,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",21.3,9.8,146,7.3,6.46341021328497e-13,843.7522,05-Oct-2023 09:30:00
33.5,"Partially cloudy",2023-10-05T10:00:00,18,23,73.52,"41.83019005524591, 12.46317478841414",0,0,1023.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",23,9.8,181,10.1,6.43124400725128e-13,679.2664,05-Oct-2023 10:00:00
33.5,"Partially cloudy",2023-10-05T10:30:00,18,23,73.52,"41.83019005524591, 12.46317478841414",0,0,1023.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",23,9.8,181,10.1,6.39925777940348e-13,698.4497,05-Oct-2023 10:30:00
49.2,"Partially cloudy",2023-10-05T11:00:00,17.1,24,65.22,"41.83019005524591, 12.46317478841414",0,0,1023.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",24,9.9,158,5.9,6.36745041169926e-13,769.8594,05-Oct-2023 11:00:00
49.2,"Partially cloudy",2023-10-05T11:30:00,17.1,24,65.22,"41.83019005524591, 12.46317478841414",0,0,1023.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",24,9.9,158,5.9,6.33582079372997e-13,604.4212,05-Oct-2023 11:30:00
57.2,"Partially cloudy",2023-10-05T12:00:00,16.4,24.9,59.22,"41.83019005524591, 12.46317478841414",0,0,1023.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",24.9,9.9,95,15.4,6.30436782213797e-13,595.4898,05-Oct-2023 12:00:00
57.2,"Partially cloudy",2023-10-05T12:30:00,16.4,24.9,59.22,"41.83019005524591, 12.46317478841414",0,0,1023.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",24.9,9.9,95,15.4,6.27309040162071e-13,560.5637,05-Oct-2023 12:30:00
58.2,"Partially cloudy",2023-10-05T13:00:00,15.6,25.7,53.63,"41.83019005524591, 12.46317478841414",0,0,1023.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",25.7,9.9,195,11.9,6.24198744434008e-13,442.2759,05-Oct-2023 13:00:00
58.2,"Partially cloudy",2023-10-05T13:30:00,15.6,25.7,53.63,"41.83019005524591, 12.46317478841414",0,0,1023.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",25.7,9.9,195,11.9,6.21105786934997e-13,696.4275,05-Oct-2023 13:30:00
50,"Partially cloudy",2023-10-05T14:00:00,15.4,25.8,52.54,"41.83019005524591, 12.46317478841414",NaN,0,1023,"LIRF,AT416,LIRA",25.8,10,211,15.6,6.18030060358393e-13,652.9486,05-Oct-2023 14:00:00
50,"Partially cloudy",2023-10-05T14:30:00,15.4,25.8,52.54,"41.83019005524591, 12.46317478841414",NaN,0,1023,"LIRF,AT416,LIRA",25.8,10,211,15.6,6.1497145812749e-13,553.3096,05-Oct-2023 14:30:00
50,"Partially cloudy",2023-10-05T15:00:00,15.5,25.8,52.94,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16234099999,LIRA",25.8,10,223,15.4,6.11929874339254e-13,409.0141,05-Oct-2023 15:00:00
50,"Partially cloudy",2023-10-05T15:30:00,15.5,25.8,52.94,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16234099999,LIRA",25.8,10,223,15.4,6.08905203861502e-13,293.5957,05-Oct-2023 15:30:00
26.9,"Partially cloudy",2023-10-05T16:00:00,16.3,25.8,55.98,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",25.8,9.9,205,11,6.05897342275865e-13,263.995,05-Oct-2023 16:00:00
26.9,"Partially cloudy",2023-10-05T16:30:00,16.3,25.8,55.98,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",25.8,9.9,205,11,6.02906185822507e-13,292.4816,05-Oct-2023 16:30:00
26.9,"Partially cloudy",2023-10-05T17:00:00,16.3,24.8,59.41,"41.83019005524591, 12.46317478841414",0,0,1022,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",24.8,9.9,232,15,5.99931631495723e-13,304.214,05-Oct-2023 17:00:00
26.9,"Partially cloudy",2023-10-05T17:30:00,16.3,24.8,59.41,"41.83019005524591, 12.46317478841414",0,0,1022,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",24.8,9.9,232,15,5.9697357698789e-13,306.2298,05-Oct-2023 17:30:00
26.9,"Partially cloudy",2023-10-05T18:00:00,16.6,24,63.23,"41.83019005524591, 12.46317478841414",0,0,1022,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",24,9.9,235,11.6,5.94031920635138e-13,369.4776,05-Oct-2023 18:00:00
26.9,"Partially cloudy",2023-10-05T18:30:00,16.6,24,63.23,"41.83019005524591, 12.46317478841414",0,0,1022,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",24,9.9,235,11.6,5.91106561511406e-13,488.0528,05-Oct-2023 18:30:00
30,"Partially cloudy",2023-10-05T19:00:00,16.6,22.8,68.11,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",22.8,9.9,235,7.7,5.88197399373356e-13,351.2326,05-Oct-2023 19:00:00
30,"Partially cloudy",2023-10-05T19:30:00,16.6,22.8,68.11,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",22.8,9.9,235,7.7,5.85304334606982e-13,268.8921,05-Oct-2023 19:30:00
30,"Partially cloudy",2023-10-05T20:00:00,17.4,21,79.82,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",21,9.9,217,6.7,5.82427268320144e-13,136.8241,05-Oct-2023 20:00:00
30,"Partially cloudy",2023-10-05T20:30:00,17.4,21,79.82,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",21,9.9,217,6.7,5.79566102288437e-13,78.1414,05-Oct-2023 20:30:00
NaN,"Clear",2023-10-05T21:00:00,17.2,20.8,80,"41.83019005524591, 12.46317478841414",NaN,0,1022.9,"LIRF,AT416,LIRA",20.8,10,171,5.1,5.76720738902711e-13,40.2114,05-Oct-2023 21:00:00
